Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
833,Jong In Park,Korea,Male,M50-54,10:43:01,43,42,6,01:18:48,140,134,23,05:28:07,79,77,12,03:46:49,42,39,5,00:4:44,86,76,13,00:4:32,80,72,12,FIN,09:38:50,28,
935,Hideki Toyokawa,Japan,Male,M55-59,11:08:34,72,69,4,01:27:01,363,343,28,05:20:26,47,45,1,04:11:02,139,126,8,00:6:08,187,168,11,00:3:56,49,45,3,FIN,09:39:26,29,
308,Daeho Ha,Korea,Male,M40-44,09:58:46,14,14,6,01:09:16,17,15,7,05:07:22,23,22,7,03:34:46,16,16,6,00:3:28,26,25,10,00:3:54,47,43,9,FIN,09:39:47,30,
133,seonghyeon byeon,Korea,Male,M30-34,09:40:05,7,7,2,01:21:42,208,198,11,04:56:11,10,9,2,03:13:18,4,4,2,00:6:18,204,182,14,00:2:35,5,5,2,FIN,09:40:05,31,
946,O-Jin Kim,Korea,Male,M55-59,11:09:46,74,70,5,01:26:54,356,336,27,05:35:18,105,102,4,03:56:17,76,69,5,00:5:28,131,120,5,00:5:50,187,167,16,FIN,09:40:29,32,
764,Michihiro Watanabe,Japan,Male,M50-54,10:45:41,47,46,7,01:22:33,233,221,45,05:23:09,56,54,10,03:48:44,56,52,9,00:6:06,183,164,33,00:5:08,120,109,19,FIN,09:41:14,33,
1075,Seonghwan Hwang,Korea,Male,M65-69,12:50:03,326,299,4,01:31:36,492,462,3,06:41:58,576,526,9,04:16:07,163,147,2,00:10:53,639,573,13,00:9:29,528,473,11,FIN,09:41:32,34,
57,Youngjoo Kim,Korea,Female,F45-49,11:25:49,102,7,2,01:33:05,532,34,9,05:40:58,129,7,2,04:02:07,104,10,3,00:6:01,179,18,4,00:3:38,33,3,1,FIN,09:43:00,35,1
688,Hamano Kojiro,Japan,Male,M50-54,10:48:55,51,50,8,01:20:26,179,169,34,05:20:41,48,46,6,03:57:51,80,73,13,00:5:38,147,133,27,00:4:19,68,60,8,FIN,09:44:09,36,
452,Beth Mullin,Canada,Male,M45-49,10:22:00,20,20,2,01:14:37,68,65,15,05:06:36,21,20,3,03:53:03,62,57,17,00:4:17,61,52,12,00:3:27,24,23,4,FIN,09:44:44,37,1
51,Yeonok Song,Korea,Female,F45-49,11:27:58,107,8,3,01:40:14,726,64,14,05:49:17,178,9,3,03:40:18,25,1,1,00:12:12,732,75,18,00:5:57,197,23,7,FIN,09:44:50,38,1
597,Sungjin Park,Korea,Male,M45-49,10:24:23,22,22,3,01:15:01,76,73,18,05:17:47,41,39,10,03:44:50,37,35,7,00:3:34,33,30,6,00:3:12,17,16,2,FIN,09:46:58,39,
486,Kwangwon Kim,Korea,Male,M45-49,10:24:26,23,23,4,01:07:22,10,9,2,05:12:53,32,31,7,03:58:00,81,74,23,00:2:30,4,4,1,00:3:41,36,33,8,FIN,09:47:01,40,
789,Youngchul Kim,Korea,Male,M50-54,10:54:13,57,54,9,01:35:02,594,550,136,05:22:03,53,51,8,03:48:33,53,49,7,00:4:12,58,51,5,00:4:24,72,64,10,FIN,09:48:55,41,
218,Hyungeun Kang,Korea,Male,M35-39,09:55:14,12,12,3,01:14:06,55,52,7,04:53:52,8,7,2,03:37:35,19,19,3,00:3:30,29,27,6,00:6:10,217,194,27,FIN,09:48:59,42,
547,남수 김,Korea,Male,M45-49,10:26:43,26,26,5,01:19:02,143,137,39,05:13:56,35,34,8,03:44:32,36,34,6,00:5:33,139,126,30,00:3:41,37,34,9,FIN,09:49:10,43,
1026,Seong Hyun Kim,Korea,Male,M60-64,11:56:14,171,160,4,01:52:22,876,788,54,05:43:58,147,140,6,04:00:33,95,86,5,00:9:02,473,427,19,00:10:19,602,544,39,FIN,09:51:45,44,
687,Katsuyuki Kiya,Japan,Male,M50-54,10:57:35,62,59,10,01:24:02,285,269,55,05:44:07,149,142,28,03:38:20,21,21,3,00:6:31,220,197,42,00:4:35,87,79,14,FIN,09:51:57,45,
652,Hyungwon Moon,Korea,Male,M45-49,10:31:09,29,29,6,01:37:53,675,621,170,05:20:56,49,47,13,03:22:33,7,7,1,00:4:06,55,48,11,00:5:42,165,147,39,FIN,09:53:20,46,
661,Alexander Wiesel,Germany,Male,M45-49,10:31:20,30,30,7,01:14:20,61,58,13,05:07:34,24,23,5,03:59:08,85,77,24,00:4:34,78,68,15,00:5:45,173,153,40,FIN,09:53:30,47,
447,Ho Seob Lee,Korea,Male,M45-49,10:31:41,32,32,8,01:12:51,38,35,9,05:23:40,57,55,16,03:47:58,51,47,13,00:2:46,7,7,2,00:4:26,73,65,16,FIN,09:53:50,48,
88,Yamgim Jeong,Korea,Female,F50-54,12:11:04,209,14,1,01:34:12,568,39,7,06:08:30,322,19,3,04:19:40,181,21,2,00:4:24,68,10,1,00:4:19,65,7,1,FIN,09:53:59,49,1
1085,Myungsik Kim,Korea,Male,M65-69,13:06:41,371,340,5,01:32:40,522,489,4,06:42:11,578,528,10,04:30:44,233,207,5,00:9:50,549,491,7,00:11:15,659,594,15,FIN,09:54:06,50,
1049,Ken Fujishiro,Japan,Male,M60-64,11:59:09,178,167,5,01:51:12,861,777,51,05:54:53,226,214,7,03:59:59,91,83,4,00:6:55,264,237,10,00:6:11,218,195,8,FIN,09:54:09,51,
55,Hyunjung Kim,Korea,Female,F45-49,11:39:30,127,10,4,01:23:12,261,15,5,05:57:32,244,13,4,04:11:29,140,14,4,00:3:32,32,3,1,00:3:45,39,4,2,FIN,09:54:38,52,1
791,Shinji Kondo,Japan,Male,M50-54,11:00:55,65,62,11,01:23:21,264,249,50,05:35:34,109,106,19,03:48:42,55,51,8,00:7:43,339,308,67,00:5:36,153,138,24,FIN,09:54:57,53,
555,Ruangyos Mahaworamakorn,Thailand,Male,M45-49,10:33:18,34,33,9,01:16:01,99,94,26,05:21:12,51,49,14,03:47:59,52,48,14,00:4:05,54,47,10,00:4:01,52,48,13,FIN,09:55:21,54,
1016,Dongsoo Shin,Korea,Male,M60-64,12:03:18,191,180,6,01:30:04,459,429,18,06:22:38,439,407,15,03:46:59,43,40,2,00:15:45,870,773,56,00:7:52,367,327,17,FIN,09:57:35,55,
83,Geumsun Ha,Korea,Female,F50-54,12:15:59,230,16,2,01:38:25,685,56,13,06:16:18,376,26,7,04:09:49,131,12,1,00:6:11,191,21,5,00:5:16,124,13,3,FIN,09:57:59,56,1
326,Myeungjin Oh,Korea,Male,M40-44,10:18:37,19,19,7,01:29:04,428,401,79,05:02:23,16,15,5,03:37:33,18,18,8,00:4:43,85,75,17,00:4:53,104,94,22,FIN,09:59:00,57,
726,Minchul Jung,Korea,Male,M50-54,11:05:48,68,65,12,01:23:05,253,239,49,05:36:32,116,113,20,03:56:16,75,68,12,00:5:28,130,119,22,00:4:26,74,66,11,FIN,09:59:21,58,
20,Shao-Ping Lo,Taiwan,Female,F35-39,11:16:51,92,5,1,01:29:08,433,28,4,05:32:30,94,3,1,03:58:35,83,8,2,00:8:38,429,41,3,00:8:00,379,42,5,FIN,10:00:05,59,1
10,Sara Yoo,Korea,Female,F30-34,11:09:23,73,4,1,01:08:31,13,2,1,05:51:08,189,11,2,04:00:30,93,9,1,00:3:50,41,5,2,00:5:24,134,14,2,FIN,10:00:54,60,1
907,Kohama Yasunori,Japan,Male,M55-59,11:33:55,118,110,6,01:55:35,901,808,91,05:35:25,107,104,5,03:47:37,48,44,3,00:10:12,580,518,50,00:5:06,118,107,6,FIN,10:01:25,61,
917,Gihyeon Jeong,Korea,Male,M55-59,11:34:45,119,111,7,01:13:28,49,46,3,05:46:23,161,154,11,04:23:25,199,176,13,00:5:57,175,159,10,00:5:32,144,129,10,FIN,10:02:08,62,
571,Hyuk-Sik Ha,Korea,Male,M45-49,10:41:57,39,38,10,01:23:08,254,240,69,05:07:01,22,21,4,04:05:10,113,102,29,00:3:39,35,32,7,00:2:59,12,11,1,FIN,10:03:29,63,
681,Gwangho Kim,Korea,Male,M50-54,11:10:25,75,71,13,01:18:18,130,125,22,05:44:27,153,146,29,03:54:33,69,63,10,00:6:46,247,221,48,00:6:21,234,209,37,FIN,10:03:30,64,
717,Sangtae Choi,Korea,Male,M50-54,11:10:52,76,72,14,01:27:04,365,345,75,05:22:08,54,52,9,04:09:52,132,120,22,00:6:31,221,198,43,00:5:16,126,113,20,FIN,10:03:54,65,
210,Alexey Uchenov,Russian Federation,Male,M35-39,10:10:28,16,16,4,01:08:46,15,13,2,05:12:33,30,29,8,03:41:28,28,27,4,00:4:12,57,50,13,00:3:29,25,24,5,FIN,10:04:03,66,
438,Seyoung Kim,Korea,Male,M45-49,10:43:04,44,43,11,01:11:38,27,24,4,05:17:02,39,37,9,04:03:10,106,95,27,00:6:55,266,239,64,00:4:19,67,59,15,FIN,10:04:32,67,
1054,Seung Yong Kim,Korea,Male,M60-64,12:11:44,211,197,7,01:23:11,260,246,14,05:38:55,123,119,5,04:56:25,391,345,16,00:7:21,305,276,12,00:5:53,190,169,6,FIN,10:04:33,68,
635,Jeongkyu Kim,Korea,Male,M45-49,10:44:05,45,44,12,01:15:18,85,81,22,05:27:24,76,74,23,03:53:37,65,60,19,00:3:16,19,19,5,00:4:31,77,69,17,FIN,10:05:30,69,
165,Jinwon Pak,Korea,Male,M30-34,10:05:52,15,15,3,01:18:18,129,124,8,05:16:11,36,35,3,03:24:14,9,9,3,00:2:36,5,5,1,00:4:33,82,74,7,FIN,10:05:52,70,
476,Chunwoo Jeon,Korea,Male,M45-49,10:45:20,46,45,13,01:21:04,189,179,54,05:05:53,18,17,2,04:10:46,138,125,39,00:3:43,37,33,8,00:3:54,48,44,11,FIN,10:06:40,71,
827,Seongsu Kim,Korea,Male,M50-54,11:15:10,86,82,15,01:26:05,329,311,68,05:38:17,120,116,22,03:58:22,82,75,14,00:6:12,195,174,38,00:6:14,221,197,33,FIN,10:07:47,72,
451,Youngjae Lee,Korea,Male,M45-49,10:46:51,48,47,14,01:29:07,432,405,114,05:26:38,72,70,20,03:39:45,24,24,3,00:6:50,255,229,60,00:4:31,78,70,18,FIN,10:08:06,73,
300,Jungwoo Suh,Korea,Male,M40-44,10:28:45,28,28,8,01:20:17,174,164,31,05:26:15,69,67,16,03:34:41,15,15,5,00:3:29,28,26,11,00:4:03,54,50,10,FIN,10:08:49,74,
32,Jiyoung Kim,Korea,Female,F40-44,11:39:21,126,9,3,01:37:10,659,50,11,05:50:28,184,10,3,03:48:49,57,5,2,00:8:03,371,35,6,00:14:50,814,88,14,FIN,10:08:55,75,1
566,Mayank Vaid,India,Male,M45-49,10:48:18,49,48,15,01:20:43,183,173,51,05:35:07,103,100,28,03:45:00,38,36,8,00:3:56,44,39,9,00:3:33,29,28,5,FIN,10:09:28,76,
443,Byung Soo Koo,Korea,Male,M45-49,10:48:42,50,49,16,01:17:21,117,112,33,05:19:40,45,43,12,04:05:14,114,103,30,00:2:48,9,9,3,00:3:40,35,32,7,FIN,10:09:50,77,
891,Sanghyun Kim,Korea,Male,M55-59,11:45:58,141,131,8,01:25:20,311,294,22,06:03:53,288,273,20,03:56:12,74,67,4,00:8:00,363,330,27,00:12:32,723,648,72,FIN,10:11:51,78,
1001,Myoungho Kang,Korea,Male,M60-64,12:21:16,241,225,8,01:31:29,490,460,21,06:32:35,505,467,22,04:03:21,107,96,6,00:6:51,256,230,9,00:6:59,289,261,12,FIN,10:12:26,79,
128,A Qiang Mao,China,Male,M25-29,10:18:16,18,18,1,01:13:16,44,41,3,05:18:16,42,40,1,03:39:27,23,23,1,00:3:57,47,42,5,00:3:19,20,19,2,FIN,10:13:22,80,1
137,Thiti Thongsa-At,Thailand,Male,M30-34,10:14:45,17,17,4,01:12:27,33,30,4,05:16:28,37,36,4,03:39:17,22,22,4,00:3:36,34,31,3,00:2:57,9,8,3,FIN,10:14:45,81,
111,Myeongsuk Lee,Korea,Female,F60-64,14:12:18,567,57,2,01:34:54,592,44,2,06:59:52,689,65,2,05:20:33,526,63,2,00:9:20,494,50,2,00:7:39,348,38,2,FIN,10:15:11,82,
627,Yukitzura Kato,Japan,Male,M45-49,10:54:46,59,56,17,01:12:56,40,37,10,05:25:22,64,62,18,04:07:08,119,108,32,00:4:33,77,67,14,00:4:48,100,90,20,FIN,10:15:32,83,
916,Junhan Jang,Korea,Male,M55-59,11:51:20,158,148,9,01:14:59,75,72,6,05:54:19,223,211,15,04:26:24,211,187,15,00:6:52,260,233,16,00:8:46,451,403,43,FIN,10:16:30,84,
474,Kiwoong Hong,Korea,Male,M45-49,10:55:48,60,57,18,01:17:17,115,110,31,05:43:45,143,136,34,03:43:41,31,29,4,00:5:26,128,117,28,00:5:37,156,140,35,FIN,10:16:31,85,
853,Jokyun Jeong,Korea,Male,M50-54,11:24:59,100,94,16,01:27:55,385,361,78,05:32:16,92,90,15,04:12:09,143,128,23,00:5:48,160,145,28,00:6:51,281,253,52,FIN,10:16:37,86,
179,Sangho Lee,Korea,Male,M35-39,10:23:15,21,21,5,01:13:54,52,49,6,04:56:46,12,11,4,04:06:17,116,105,11,00:3:08,16,16,4,00:3:10,16,15,4,FIN,10:16:42,87,
642,Sangun Kong,Korea,Male,M45-49,10:56:30,61,58,19,01:16:19,102,97,27,05:53:10,208,196,52,03:37:39,20,20,2,00:4:34,79,69,16,00:4:48,101,91,21,FIN,10:17:10,88,
605,Youngyong Sul,Korea,Male,M45-49,10:57:43,63,60,20,01:24:45,299,283,80,05:29:20,81,79,24,03:51:48,60,55,16,00:6:12,194,173,44,00:5:37,157,141,36,FIN,10:18:19,89,
398,Sungpil Kim,Korea,Male,M40-44,10:38:45,35,34,9,01:21:25,197,187,34,05:17:04,40,38,11,03:51:07,59,54,11,00:4:37,81,71,16,00:4:32,79,71,16,FIN,10:18:30,90,
201,Hyunjin Kim,Korea,Male,M35-39,10:25:26,24,24,6,01:21:06,190,180,25,05:08:04,26,25,7,03:47:56,50,46,7,00:3:32,31,29,8,00:4:47,99,89,17,FIN,10:18:51,91,
91,Youngsun Kim,Korea,Female,F50-54,12:44:02,305,25,3,01:45:15,803,78,19,06:21:53,432,32,8,04:20:23,185,22,3,00:6:01,178,17,3,00:10:31,617,60,13,FIN,10:20:46,92,1
118,Akira Watanabe,Japan,Male,M25-29,10:25:52,25,25,2,01:10:44,20,17,1,05:25:45,66,64,2,03:41:23,27,26,2,00:3:44,38,34,4,00:4:16,63,57,3,FIN,10:20:55,93,
480,Indeok Jung,Korea,Male,M45-49,11:00:40,64,61,21,01:38:14,683,628,173,05:24:14,60,58,17,03:46:47,41,38,9,00:7:39,328,297,82,00:3:47,41,37,10,FIN,10:21:05,94,
829,Namgu Lee,Korea,Male,M50-54,11:30:55,111,103,17,01:27:53,381,358,77,05:30:01,86,84,13,04:24:46,205,182,36,00:4:23,67,58,8,00:3:53,46,42,6,FIN,10:21:57,95,
299,Minjae Song,Korea,Male,M40-44,10:42:35,41,40,10,01:15:51,97,92,19,05:23:48,59,57,13,03:55:25,72,66,13,00:3:21,22,22,7,00:4:11,58,53,12,FIN,10:22:12,96,
114,Myoungjee Yoon,Korea,Female,F65-69,15:11:28,722,82,1,01:48:39,840,80,1,07:51:01,888,96,1,05:06:31,449,50,1,00:14:15,832,92,1,00:11:02,644,65,1,FIN,10:22:20,97,1
342,Namsu Heo,Korea,Male,M40-44,10:42:44,42,41,11,01:19:02,144,138,28,05:13:49,34,33,10,04:00:33,94,85,17,00:5:34,142,129,26,00:3:46,40,36,7,FIN,10:22:21,98,
1012,Seungwoo Noh,Korea,Male,M60-64,12:33:22,279,259,9,01:27:48,379,356,17,06:11:15,340,320,12,04:35:18,259,231,11,00:7:17,300,271,11,00:11:44,682,613,43,FIN,10:22:25,99,
863,Kim Seongsoo,Korea,Male,M50-54,11:33:19,115,107,18,01:19:58,159,151,29,06:00:52,268,254,53,03:54:52,71,65,11,00:8:55,460,414,90,00:8:43,443,395,94,FIN,10:24:07,100,
801,Kazuo Nakagawa,Japan,Male,M50-54,11:33:37,117,109,19,01:05:52,7,6,2,06:07:11,311,294,67,04:09:45,130,119,21,00:6:15,200,179,39,00:4:34,85,77,13,FIN,10:24:23,101,
901,Yong Joong Shin,Korea,Male,M55-59,12:00:29,182,171,10,01:28:14,390,366,33,05:56:50,240,228,16,04:21:22,189,167,12,00:7:21,304,275,22,00:6:42,266,238,23,FIN,10:24:26,102,
488,Sunghoon Kim,Korea,Male,M45-49,11:04:28,67,64,22,01:24:56,303,286,83,05:19:37,44,42,11,04:06:52,117,106,31,00:6:25,211,188,48,00:6:38,262,234,64,FIN,10:24:39,103,
247,Yongseok Won,Korea,Male,M35-39,10:31:41,31,31,7,01:23:01,249,235,29,05:13:47,33,32,9,03:43:29,30,28,5,00:7:13,292,263,32,00:4:11,57,52,10,FIN,10:25:03,104,
866,Jonghyuk Lee,Korea,Male,M50-54,11:35:01,120,112,20,01:24:15,289,273,57,05:53:35,213,201,42,03:59:50,90,82,16,00:8:01,365,331,74,00:9:20,509,456,107,FIN,10:25:39,105,
95,Yunsun Lee,Korea,Female,F50-54,12:50:45,331,28,4,01:57:03,907,96,21,06:12:53,348,22,4,04:27:23,216,25,4,00:7:35,322,31,7,00:5:51,188,21,4,FIN,10:26:14,106,1
961,Seongho Bae,Korea,Male,M55-59,12:04:20,192,181,11,01:26:06,330,312,24,06:01:26,275,261,18,04:17:43,170,153,9,00:11:40,696,624,63,00:7:25,326,291,28,FIN,10:27:46,107,
84,Gyesoon Kim,Korea,Female,F50-54,12:53:50,341,29,5,01:24:50,302,17,1,06:31:26,496,37,10,04:41:18,294,34,6,00:8:32,421,40,10,00:7:44,358,40,7,FIN,10:28:44,108,1
910,Uwe Bork,Germany,Male,M55-59,12:06:04,196,185,12,01:15:27,91,86,7,05:42:07,136,129,8,04:56:57,397,351,28,00:5:55,167,152,9,00:5:37,154,139,12,FIN,10:29:16,109,
379,Mikhail Fomin,Kazakhstan,Male,M40-44,10:49:54,52,51,12,01:04:50,4,4,2,05:35:07,104,101,25,04:01:42,100,91,19,00:4:03,53,46,13,00:4:13,59,54,13,FIN,10:29:17,110,
270,Jia Kuan Zhang,China,Male,M40-44,10:49:58,53,52,13,01:34:05,561,523,97,05:23:42,58,56,12,03:46:40,40,37,10,00:2:54,12,12,3,00:2:36,6,6,2,FIN,10:29:21,111,
741,Hoecheol Kim,Korea,Male,M50-54,11:39:14,125,117,21,01:29:04,429,402,91,05:50:58,188,178,34,04:03:53,111,100,19,00:7:39,330,299,65,00:7:39,349,311,68,FIN,10:29:26,112,
799,Huaizhi Li,China,Male,M50-54,11:40:40,129,119,22,01:30:40,478,448,104,05:25:09,63,61,11,04:31:32,239,212,46,00:6:55,268,241,54,00:6:24,241,213,38,FIN,10:30:44,113,
634,Hyunjik Kim,Korea,Male,M45-49,11:11:05,77,73,23,01:22:56,245,233,68,05:42:24,138,131,33,03:47:41,49,45,12,00:8:09,382,346,93,00:9:55,565,509,127,FIN,10:30:53,114,
986,Jaeho Lee,Korea,Male,M55-59,12:08:27,200,188,13,01:34:27,579,538,49,05:45:08,156,149,10,04:36:34,269,239,18,00:6:56,269,242,18,00:5:22,131,118,8,FIN,10:31:20,115,
848,Conte Giorgio,Italy,Male,M50-54,11:41:44,132,122,23,01:30:05,460,430,98,05:35:26,108,105,18,04:26:13,210,186,39,00:5:05,110,100,18,00:4:55,106,96,18,FIN,10:31:42,116,
446,Kyoung Hun Lee,Korea,Male,M45-49,11:12:22,80,76,24,01:28:59,423,396,112,05:44:20,151,144,36,03:46:59,44,41,10,00:7:05,278,251,68,00:4:59,108,98,23,FIN,10:32:05,117,
678,Gitae Kang,Korea,Male,M50-54,11:42:16,133,123,24,01:14:41,70,67,12,05:42:56,140,133,25,04:33:56,252,224,50,00:3:56,45,40,4,00:6:47,275,247,49,FIN,10:32:10,118,
845,Sehoon Ban,Korea,Male,M50-54,11:42:20,134,124,25,01:19:32,154,146,27,05:53:39,215,203,44,04:13:35,153,138,26,00:9:15,489,441,96,00:6:19,233,208,36,FIN,10:32:14,119,
842,Youngsik Yoon,Korea,Male,M50-54,11:42:49,137,127,26,01:25:56,324,307,66,06:01:31,276,262,58,04:01:13,98,89,17,00:7:29,316,286,63,00:6:39,263,235,43,FIN,10:32:40,120,
13,Yue Yin,China,Female,F35-39,11:53:40,163,11,2,01:56:42,906,95,10,05:51:13,191,12,2,03:55:28,73,7,1,00:3:57,48,6,1,00:6:21,235,26,3,FIN,10:32:44,121,1
558,Sangchoon Park,Korea,Male,M45-49,11:13:15,82,78,25,01:15:54,98,93,25,05:50:32,186,176,45,03:54:02,66,61,20,00:7:42,335,304,83,00:5:05,115,104,26,FIN,10:32:55,122,
46,Soonyoung Jeong,Korea,Female,F45-49,12:24:32,249,18,5,01:22:57,247,13,4,06:16:01,373,25,6,04:29:03,223,26,7,00:10:47,632,65,17,00:5:44,168,19,4,FIN,10:32:55,123,1
