Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
190,Fabian Schubert,Germany,Male,M25-29,08:52:08,3,3,1,01:00:45,64,57,7,04:25:59,1,1,1,03:20:01,28,25,4,00:2:39,1,1,1,00:2:44,4,4,2,FIN,08:47:55,11,1
123,Elien Janssen,Belgium,Female,F30-34,09:48:52,58,3,2,01:12:17,414,31,8,05:14:19,275,8,3,03:13:32,12,1,1,00:5:08,291,25,4,00:3:36,45,1,1,FIN,08:48:37,12,1
1015,Mark Rushby,Ireland,Male,M55-59,10:10:35,126,120,2,01:26:00,1138,1015,64,05:06:10,193,189,3,03:29:50,68,65,1,00:4:27,152,135,3,00:4:08,103,98,4,FIN,08:49:11,13,1
155,Piotr Szczesniak,Poland,Male,M40-44,09:07:18,13,13,1,01:09:15,289,270,63,04:40:53,13,13,3,03:09:57,7,7,1,00:3:23,22,22,10,00:3:51,70,66,19,FIN,08:49:57,14,1
196,Ramon Siljade,Netherlands,Male,M40-44,09:07:24,14,14,2,01:06:16,182,168,33,04:40:59,14,14,4,03:12:52,11,11,2,00:3:43,54,52,19,00:3:33,39,39,9,FIN,08:50:02,15,1
754,Lindsay Turnbull,United Kingdom,Female,F50-54,10:52:23,277,13,1,01:03:28,114,8,1,05:37:31,591,28,2,03:57:10,261,14,1,00:5:53,453,44,4,00:8:22,1048,138,14,FIN,08:50:03,16,1
118,Henna Junnila,Finland,Female,F30-34,09:51:30,73,4,3,01:16:18,615,54,14,05:09:56,229,7,2,03:18:06,20,3,2,00:3:29,34,1,1,00:3:41,54,2,2,FIN,08:50:59,17,1
2288,Ramon Bonet Olivart,Spain,Male,M50-54,09:50:26,66,63,3,01:15:35,579,533,57,05:05:47,184,180,15,03:17:51,18,16,1,00:6:16,553,494,55,00:4:56,237,221,20,FIN,08:51:30,18,1
726,Juraj Rebro,Slovakia,Male,M50-54,09:50:37,67,64,4,01:16:43,635,579,66,05:04:00,157,153,10,03:20:42,30,27,3,00:5:06,280,258,28,00:4:06,100,96,4,FIN,08:51:40,19,
188,Klaus Halloe,Denmark,Male,M50-54,09:50:48,69,66,5,01:05:56,173,159,12,04:43:32,25,25,1,03:50:50,198,188,17,00:3:56,82,77,4,00:6:35,605,533,57,FIN,08:51:50,20,
1311,Ryosuke Ohhata,Japan,Female,M40-44,09:09:27,17,1,3,00:56:45,15,2,3,04:46:57,42,1,8,03:16:45,16,2,3,00:4:10,114,10,27,00:4:50,214,14,46,FIN,08:52:01,21,1
1393,Hendrik Abeln,Germany,Male,M50-54,09:51:22,72,69,6,01:01:18,76,69,4,04:59:48,117,115,7,03:40:56,119,114,10,00:4:55,237,217,19,00:4:25,149,141,9,FIN,08:52:20,22,
139,Neil Eddy,United Kingdom,Male,M35-39,08:58:45,5,5,2,00:52:16,4,4,2,04:40:42,11,11,3,03:19:07,22,19,6,00:3:20,17,17,2,00:3:20,27,27,6,FIN,08:53:05,23,1
300,Ricard Balagué Cava,Spain,Male,M45-49,09:27:24,34,33,3,01:06:49,196,182,29,04:42:14,17,17,2,03:28:46,64,61,6,00:4:45,204,185,32,00:4:49,210,197,28,FIN,08:53:24,24,1
247,Betti Fey,Germany,Female,F60-64,12:20:01,832,75,1,01:12:50,452,40,1,06:09:13,1193,89,1,04:47:25,948,120,1,00:5:19,328,27,1,00:5:14,297,26,1,FIN,08:54:08,25,1
905,Fridtjof Røinås,Norway,Male,M25-29,08:59:26,6,6,2,01:09:49,307,288,26,04:33:53,4,4,3,03:08:19,5,5,1,00:4:03,100,93,9,00:3:21,29,29,7,FIN,08:55:10,26,1
582,Patrick Detzel,Switzerland,Male,M50-54,09:55:51,88,84,7,01:14:30,527,482,47,04:56:32,98,96,5,03:33:29,83,78,5,00:5:07,286,263,29,00:6:13,529,464,47,FIN,08:56:23,27,
299,Baptiste Delmas,France,Male,M18-24,09:13:55,21,20,1,01:00:14,49,45,3,04:51:58,64,63,1,03:13:43,13,12,1,00:3:33,42,40,1,00:4:29,158,149,4,FIN,08:57:11,28,1
228,Juan Garcia,Spain,Male,M55-59,10:19:56,152,145,3,01:13:15,469,428,23,05:12:44,258,251,4,03:45:22,149,142,4,00:4:19,134,121,2,00:4:17,125,117,6,FIN,08:57:17,29,
1767,Joshua Holman,United Kingdom,Male,M30-34,08:58:11,4,4,2,00:59:47,44,40,13,04:40:43,12,12,3,03:09:11,6,6,3,00:4:49,214,195,34,00:3:41,53,52,15,FIN,08:58:11,30,1
1442,Andrew Luke,United Kingdom,Male,M50-54,09:58:02,95,90,8,00:59:35,40,37,2,05:04:38,162,158,11,03:43:41,136,129,11,00:3:37,45,43,2,00:6:30,582,511,52,FIN,08:58:20,31,
435,Jonas Fredberg,Denmark,Male,M35-39,09:04:53,9,9,3,01:07:08,203,189,34,04:42:39,19,19,5,03:06:45,3,3,1,00:3:58,86,81,19,00:4:22,141,133,29,FIN,08:59:09,32,1
1021,Ed Buckley,United Kingdom,Male,M50-54,09:59:55,102,97,9,01:01:34,88,81,5,05:01:49,133,131,9,03:45:44,153,146,12,00:3:51,68,65,3,00:6:57,691,610,69,FIN,09:00:02,33,
1363,Felix Swiczinsky,Germany,Male,M40-44,09:18:43,28,27,4,01:01:23,81,74,14,04:49:37,56,55,13,03:21:16,31,28,4,00:3:49,64,61,20,00:2:38,3,3,1,FIN,09:01:00,34,1
469,Taihei Kamiya,Japan,Male,M35-39,09:06:55,11,11,4,01:05:34,159,146,28,04:41:29,16,16,4,03:11:55,10,10,4,00:3:58,87,82,20,00:3:59,87,83,18,FIN,09:01:10,35,
2374,Pere Bifet Vergé,Spain,Male,M30-34,09:01:13,7,7,3,01:00:48,66,59,18,04:48:25,46,45,11,03:03:03,2,2,2,00:4:18,130,117,21,00:4:40,189,176,35,FIN,09:01:13,36,1
104,Fabian Schaffert,Germany,Male,M30-34,09:01:48,8,8,4,00:59:34,38,35,12,04:36:15,6,6,2,03:19:51,27,24,7,00:3:17,14,14,3,00:2:52,5,5,2,FIN,09:01:48,37,
127,Ruso Yakimovic,Turkey,Male,M35-39,09:07:54,15,15,5,00:57:13,23,21,5,04:52:25,67,66,19,03:11:36,9,9,3,00:3:42,51,49,9,00:2:57,8,8,2,FIN,09:02:08,38,
246,Dylan Thissen,Netherlands,Male,M25-29,09:07:09,12,12,3,01:02:29,101,94,14,04:33:26,3,3,2,03:23:19,40,37,7,00:3:32,39,37,5,00:4:22,142,134,13,FIN,09:02:49,39,
1065,Nicole Best,Germany,Female,F55-59,11:39:41,545,40,1,01:05:40,162,14,1,05:53:49,898,56,2,04:30:52,701,79,1,00:3:45,58,3,1,00:5:35,374,39,1,FIN,09:04:12,40,1
250,Stefan Truog,Switzerland,Male,M40-44,09:22:37,31,30,5,01:08:20,251,236,53,04:35:42,5,5,1,03:29:51,69,66,11,00:5:24,346,318,78,00:3:20,28,28,7,FIN,09:04:46,41,
295,Barto Lopera Ramirez,Spain,Male,M50-54,10:05:15,111,105,10,01:12:28,427,394,33,05:06:01,188,184,16,03:36:58,102,97,6,00:4:57,242,221,20,00:4:51,216,202,16,FIN,09:04:50,42,
140,Roberto Azevedo Azevedo Jr,Brazil,Male,M70-74,13:12:42,1256,1126,1,01:31:46,1433,1265,3,05:59:15,1008,939,1,05:23:05,1406,1211,1,00:7:54,1033,897,2,00:10:42,1535,1321,3,FIN,09:05:03,43,1
183,René Frølund,Denmark,Male,M50-54,10:06:10,116,110,11,01:06:03,176,162,13,04:56:36,99,97,6,03:53:39,227,215,19,00:5:36,388,354,44,00:4:17,123,116,6,FIN,09:05:40,44,
767,David Boquet,France,Male,M45-49,09:41:30,45,44,4,01:05:20,153,141,21,04:59:48,116,114,13,03:25:48,47,44,3,00:5:29,364,335,58,00:5:06,270,251,40,FIN,09:06:40,45,
1336,Tom Vickery,United Kingdom,Male,M35-39,09:12:36,20,19,6,01:03:42,118,109,20,04:46:16,38,38,11,03:13:44,14,13,5,00:4:39,188,169,36,00:4:15,119,112,25,FIN,09:06:47,46,
755,Graham Tye,United Kingdom,Male,M60-64,11:02:33,343,328,1,01:15:04,565,519,7,05:29:40,464,446,4,04:05:53,371,342,1,00:6:03,493,445,3,00:5:53,445,394,4,FIN,09:07:23,47,1
490,Dries Demeulenaere,Belgium,Male,M30-34,09:07:57,16,16,5,00:52:23,5,5,2,04:41:14,15,15,4,03:27:16,54,51,12,00:3:04,5,5,1,00:4:00,90,86,19,FIN,09:07:57,48,
1569,Ib Erik Jensen,Denmark,Male,M65-69,12:06:20,727,672,2,01:20:09,818,744,4,05:33:44,528,506,2,04:56:03,1064,929,3,00:7:20,865,757,2,00:9:04,1219,1059,5,FIN,09:08:31,49,
897,Svenja Breier,Germany,Female,F25-29,10:12:23,133,7,1,01:00:41,61,7,1,05:02:20,136,4,1,04:00:41,302,20,6,00:4:23,140,16,4,00:4:17,124,8,4,FIN,09:08:45,50,1
2399,Isaac Puig López,Spain,Male,M30-34,09:10:07,18,17,6,00:58:52,34,31,10,04:42:34,18,18,5,03:19:39,26,23,6,00:4:32,171,152,28,00:4:30,163,153,31,FIN,09:10:07,51,
185,Carl Desruisseaux,Canada,Male,M45-49,09:45:21,51,49,5,01:05:38,161,148,23,04:55:11,82,80,8,03:36:10,96,91,12,00:4:51,221,201,37,00:3:30,35,35,4,FIN,09:10:17,52,
2345,Txema Cordoba Jimenez,Spain,Male,M45-49,09:45:31,52,50,6,01:04:16,129,119,18,04:58:47,109,107,11,03:32:24,79,75,9,00:5:17,320,295,52,00:4:47,204,191,27,FIN,09:10:26,53,
2421,Florian Enric Portalés Palamós,Spain,Male,M25-29,09:15:10,22,21,4,01:01:24,82,75,12,04:45:55,37,37,5,03:21:37,37,34,6,00:3:16,11,11,2,00:2:58,9,9,4,FIN,09:10:46,54,
115,Janik Ortanderl,Germany,Male,M25-29,09:15:46,24,23,5,01:01:05,70,63,8,04:47:53,45,44,6,03:20:14,29,26,5,00:3:20,18,18,3,00:3:15,19,19,6,FIN,09:11:22,55,
1802,Douglas Baczewski,Monaco,Male,M30-34,09:12:36,19,18,7,01:05:52,169,155,35,04:43:27,24,24,6,03:17:08,17,15,4,00:3:33,41,39,9,00:2:36,2,2,1,FIN,09:12:36,56,
1168,Trine Brask,Denmark,Female,F50-54,11:20:09,441,25,2,01:29:05,1310,144,14,05:24:31,414,14,1,04:12:45,451,41,3,00:5:45,426,41,3,00:8:03,955,116,9,FIN,09:12:37,57,1
137,Marc Wenzel,Germany,Male,M35-39,09:18:32,27,26,7,01:00:52,67,60,12,04:43:18,22,22,7,03:28:03,58,55,16,00:3:27,27,27,4,00:2:52,6,6,1,FIN,09:12:40,58,
734,Daniel Lang,Germany,Male,M40-44,09:30:53,38,37,6,01:03:27,113,106,23,04:55:14,86,84,22,03:23:15,39,36,7,00:4:33,172,153,41,00:4:24,148,140,30,FIN,09:12:47,59,
2069,Antonio Jose Adell Reverter,Spain,Male,M45-49,09:48:05,57,55,7,01:00:29,56,51,8,04:50:32,60,59,7,03:47:02,166,158,24,00:4:42,195,176,29,00:5:20,318,290,48,FIN,09:12:51,60,
909,Bjarni Jakob Gunnarsson,Iceland,Male,M35-39,09:19:55,30,29,8,01:00:37,58,53,10,04:47:04,43,42,13,03:24:41,44,41,11,00:3:30,36,34,5,00:4:04,96,92,20,FIN,09:14:02,61,
151,Knut Ole Thoreplass,Norway,Male,M45-49,09:49:30,59,56,8,01:05:22,155,143,22,05:07:00,203,199,26,03:28:32,63,60,5,00:3:32,40,38,5,00:5:05,267,248,39,FIN,09:14:11,62,
229,Felix Leonhardt,Germany,Male,M50-54,10:15:52,143,136,12,01:14:27,522,477,45,05:10:02,232,225,20,03:37:40,108,103,8,00:5:46,427,386,47,00:7:56,927,813,99,FIN,09:14:24,63,
200,Vicente Bobadilla,Chile,Male,M45-49,09:50:05,64,61,9,01:00:56,68,61,9,05:06:02,190,186,22,03:34:18,88,83,10,00:3:51,70,67,10,00:4:58,243,227,36,FIN,09:14:44,64,
1117,Felipe De La Torre,Guatemala,Male,M25-29,09:19:38,29,28,6,01:00:39,59,54,6,04:55:52,92,90,10,03:14:38,15,14,3,00:4:01,96,90,8,00:4:28,155,146,14,FIN,09:15:12,65,
2329,Luis Miguel Pérez,Spain,Male,M40-44,09:34:13,41,40,7,01:08:23,255,240,56,04:56:51,100,98,26,03:21:27,34,31,6,00:3:50,67,64,21,00:3:43,56,53,15,FIN,09:16:00,66,
1967,Rhian Martin,United Kingdom,Female,F45-49,10:54:23,293,14,1,01:00:39,60,6,3,05:34:47,550,24,1,04:09:22,415,33,4,00:3:52,71,4,2,00:5:43,400,43,4,FIN,09:16:17,67,1
207,Roland Limacher,Switzerland,Male,M50-54,10:18:28,149,142,13,01:19:06,750,681,85,05:00:41,123,121,8,03:48:51,177,167,14,00:5:05,272,250,26,00:4:46,200,187,12,FIN,09:16:44,68,
355,Samantha Amery,United Kingdom,Female,F30-34,10:20:45,153,8,4,01:11:42,384,28,6,05:16:37,311,10,4,03:43:03,132,7,4,00:4:27,153,18,2,00:4:56,234,16,4,FIN,09:17:14,69,1
119,Jim Girdwood,United Kingdom,Male,M50-54,10:19:04,150,143,14,01:23:30,1004,907,130,05:04:40,164,160,12,03:37:08,103,98,7,00:5:26,354,325,40,00:8:21,1039,905,118,FIN,09:17:17,70,
417,Adrien Leroux,France,Male,M30-34,09:17:50,26,25,8,00:52:27,6,6,3,04:44:09,30,30,7,03:33:36,84,79,18,00:4:01,95,89,17,00:3:37,46,45,11,FIN,09:17:50,71,
134,Ruslan Erzhanov,Kazakhstan,Male,M40-44,09:37:39,42,41,8,01:07:39,221,207,44,04:55:23,88,86,23,03:28:30,62,59,9,00:2:57,2,2,1,00:3:11,16,16,3,FIN,09:19:20,72,
664,Edwin Achterberg,Netherlands,Male,M50-54,10:22:07,156,148,15,01:14:54,556,510,53,05:05:05,172,168,14,03:53:55,228,216,20,00:4:32,166,148,12,00:3:41,51,50,2,FIN,09:20:01,73,
949,Klaus Rapps,Germany,Male,M60-64,11:18:39,434,412,2,01:19:22,768,697,12,05:18:46,341,331,1,04:30:52,700,622,7,00:4:25,149,133,1,00:5:14,293,268,1,FIN,09:20:42,74,
1533,Steven Molkens,Belgium,Male,M35-39,09:26:52,33,32,9,00:59:01,35,32,9,04:50:15,59,58,17,03:29:59,70,67,19,00:3:41,49,47,7,00:3:55,73,69,12,FIN,09:20:54,75,
2300,Thomas Egiziano,France,Male,M45-49,09:57:05,92,87,10,01:00:15,50,46,7,05:11:59,249,242,36,03:35:18,94,89,11,00:3:44,56,54,7,00:5:49,423,376,69,FIN,09:21:19,76,
619,Oliver Tan,United Kingdom,Male,M18-24,09:38:53,43,42,2,00:49:04,2,2,1,05:02:15,135,132,3,03:37:12,105,100,6,00:6:03,490,442,13,00:4:20,137,129,3,FIN,09:21:24,77,
153,Jérôme Marechal,Belgium,Male,M35-39,09:27:50,35,34,10,01:08:09,244,229,44,04:43:58,29,29,9,03:26:21,48,45,12,00:3:53,76,71,14,00:5:29,353,318,60,FIN,09:21:52,78,
1982,Dennis Morgenstern,Germany,Male,M35-39,09:27:56,36,35,11,01:05:30,158,145,27,04:40:39,9,9,2,03:33:23,82,77,21,00:3:48,62,59,11,00:4:36,179,168,37,FIN,09:21:58,79,
1418,Patrycja Jasinska,Poland,Female,F25-29,10:28:42,176,9,2,01:09:59,311,20,5,05:22:52,383,13,3,03:47:04,167,9,1,00:4:18,128,12,2,00:4:30,161,10,5,FIN,09:23:22,80,1
466,Hristo Tsvetkov,Bulgaria,Male,M25-29,09:27:58,37,36,7,01:18:44,736,667,54,04:52:47,70,69,7,03:10:29,8,8,2,00:3:26,25,25,4,00:2:31,1,1,1,FIN,09:23:28,81,
1350,Jan Von Recum,Germany,Male,M55-59,10:50:24,266,255,4,01:04:20,131,121,3,05:24:11,409,396,11,04:09:09,412,380,9,00:6:38,661,588,30,00:6:06,493,434,15,FIN,09:23:42,82,
1179,Xander Cornelis,Netherlands,Male,M45-49,09:59:42,101,96,11,01:12:46,448,411,72,05:10:02,231,224,32,03:27:08,53,50,4,00:5:21,335,308,54,00:4:24,144,136,23,FIN,09:23:46,83,
107,Kalle Peltonen,Finland,Male,M45-49,10:00:25,103,98,12,01:09:43,299,280,49,05:01:00,126,124,16,03:37:20,106,101,15,00:4:56,238,218,38,00:7:26,803,710,124,FIN,09:24:27,84,
1068,Donncha Kiey,Ireland,Male,M40-44,09:42:59,46,45,9,01:02:46,103,96,21,05:05:30,179,175,44,03:27:04,51,48,8,00:4:23,143,127,34,00:3:15,20,20,5,FIN,09:24:30,85,
2015,Robin Lecoeur-Chesne,France,Male,M30-34,09:26:31,32,31,9,01:05:35,160,147,33,04:45:26,35,35,9,03:27:59,57,54,14,00:4:02,99,92,18,00:3:30,33,33,7,FIN,09:26:31,86,
873,Josep Colomer,Spain,Male,M18-24,09:44:58,50,48,3,01:03:01,106,99,4,05:15:01,284,275,5,03:17:58,19,17,2,00:4:52,225,205,6,00:4:06,99,95,1,FIN,09:27:18,87,
290,Dominik Marek,Austria,Male,M35-39,09:33:51,40,39,12,01:05:13,149,138,25,04:56:53,102,100,27,03:24:33,42,39,9,00:3:41,50,48,8,00:3:31,36,36,9,FIN,09:27:49,88,
269,Jessie Swift,United Kingdom,Female,F25-29,10:33:57,199,10,3,01:15:51,595,49,9,05:09:53,227,6,2,04:00:05,293,18,5,00:4:26,150,17,5,00:3:42,55,3,1,FIN,09:28:04,89,1
1587,Sebastian Wetzel,Germany,Male,M40-44,09:46:41,53,51,10,01:06:41,193,179,36,04:43:49,27,27,6,03:49:41,186,176,30,00:3:11,7,7,3,00:3:19,26,26,6,FIN,09:28:05,90,
249,Renaud De Pury,Switzerland,Male,M55-59,10:55:38,299,285,5,01:05:53,170,156,4,05:05:26,178,174,2,04:32:34,728,646,19,00:5:05,276,254,11,00:6:40,621,546,22,FIN,09:28:14,91,
152,Chris Nerli,Norway,Male,M40-44,09:46:57,56,54,11,01:10:12,323,302,68,04:58:28,107,105,29,03:31:12,75,71,12,00:3:29,33,33,14,00:3:36,44,44,12,FIN,09:28:20,92,
437,Peter Joecken,Germany,Male,M65-69,12:33:37,939,852,3,01:33:15,1505,1327,9,05:56:07,944,882,3,04:42:28,875,766,2,00:10:33,1646,1406,9,00:11:14,1615,1386,9,FIN,09:29:07,93,
216,Sascha Vetter,Germany,Male,M40-44,09:50:20,65,62,12,00:52:33,8,8,1,04:55:45,91,89,25,03:54:58,243,231,47,00:3:15,10,10,5,00:3:49,66,63,18,FIN,09:31:37,94,
2219,Giancarlo Renzullo,Italy,Male,M50-54,10:35:19,205,195,16,01:14:30,525,480,46,05:17:20,324,314,31,03:48:03,171,162,13,00:8:26,1175,1008,130,00:7:00,703,619,71,FIN,09:31:54,95,
1014,Xavier Solà Rubio,Spain,Male,M40-44,09:50:56,70,67,13,00:59:34,39,36,6,05:05:34,180,176,45,03:34:50,93,88,15,00:4:54,233,213,54,00:6:04,482,427,102,FIN,09:32:12,96,
103,Marc Fayet,France,Male,M40-44,09:53:25,80,76,14,01:09:04,285,266,61,05:02:41,139,135,34,03:31:22,76,72,13,00:5:37,397,361,88,00:4:40,190,177,41,FIN,09:34:36,97,
454,Jon Overman,United Kingdom,Male,M40-44,09:53:46,82,78,15,01:07:16,207,193,40,05:07:00,204,200,50,03:29:20,66,63,10,00:4:35,177,158,43,00:5:35,375,336,79,FIN,09:34:56,98,
106,Douglas Rocha,Brazil,Male,M40-44,09:53:59,83,79,16,01:06:04,177,163,32,04:54:45,77,76,19,03:46:36,159,152,25,00:3:22,20,20,8,00:3:11,17,17,4,FIN,09:35:09,99,
2403,Ana Martinez Alonso,Spain,Female,F25-29,10:41:58,231,11,4,01:12:49,451,39,7,05:28:58,454,17,4,03:51:42,207,12,3,00:4:19,136,14,3,00:4:11,110,7,3,FIN,09:35:15,100,1
433,Jürgen Berlin,Germany,Male,M55-59,11:04:09,356,340,6,01:09:21,292,273,9,05:37:18,583,557,16,04:07:55,395,365,8,00:4:54,230,210,9,00:4:41,191,178,7,FIN,09:35:37,101,
1909,Gabriel Suino,Argentina,Male,M40-44,09:54:58,84,80,17,01:04:56,140,129,26,05:04:38,163,159,39,03:37:22,107,102,16,00:4:36,180,161,44,00:3:26,31,31,8,FIN,09:36:06,102,
182,Emma Lindgren,Sweden,Female,F40-44,11:01:52,340,15,2,01:17:19,664,58,6,05:31:31,494,20,3,04:00:51,308,21,2,00:5:43,420,40,5,00:6:28,579,71,8,FIN,09:36:17,103,1
1053,Claire Shea-Simonds,United Kingdom,Female,F45-49,11:18:12,431,22,2,01:05:30,157,13,4,05:56:04,941,62,6,04:05:49,370,29,2,00:4:56,239,21,4,00:5:53,442,50,6,FIN,09:36:32,104,1
2343,Pall Olafsson,Iceland,Male,M45-49,10:13:56,139,132,13,01:13:55,495,452,77,05:06:04,191,187,23,03:45:35,152,145,20,00:4:24,145,129,21,00:3:57,76,72,12,FIN,09:37:09,105,
1652,Christian Svanström,Sweden,Male,M45-49,10:14:15,140,133,14,01:11:05,351,329,59,04:59:05,112,110,12,03:55:08,244,232,33,00:5:06,277,255,43,00:3:50,67,64,9,FIN,09:37:27,106,
261,Vlasto Krenicky,Slovakia,Male,M60-64,11:39:15,542,504,3,01:30:44,1377,1220,27,05:32:18,511,490,6,04:21:47,573,519,5,00:6:44,692,614,9,00:7:42,875,773,11,FIN,09:37:43,107,
779,Katri Holmström,Finland,Female,F40-44,11:03:58,354,16,3,01:12:29,429,34,2,05:32:59,521,22,4,04:10:12,424,35,5,00:4:10,112,9,2,00:4:08,102,5,1,FIN,09:38:06,108,1
2236,Per Lausen,Denmark,Male,M50-54,10:42:29,234,223,17,01:10:24,333,312,26,05:05:03,170,166,13,04:18:13,519,472,50,00:4:27,155,137,9,00:4:22,140,132,7,FIN,09:38:21,109,
833,Matthieu Scholten,Netherlands,Male,M25-29,09:43:06,47,46,8,01:09:32,297,278,25,04:58:11,105,103,14,03:27:27,56,53,8,00:3:43,55,53,6,00:4:13,115,108,10,FIN,09:38:29,110,
257,Lutz Koch,Germany,Male,M50-54,10:43:23,237,226,18,01:14:45,550,504,52,05:11:52,247,240,22,04:05:33,364,337,33,00:4:43,198,179,15,00:6:30,586,515,53,FIN,09:39:10,111,
2325,Patrick Poulet,France,Male,M70-74,14:03:49,1546,1354,2,01:21:16,884,799,1,06:34:20,1627,1463,2,05:53:15,1705,1469,2,00:7:48,997,865,1,00:7:11,739,650,2,FIN,09:40:12,112,
446,Marc Gil Ruiz,Spain,Male,M40-44,09:59:15,98,93,18,01:05:06,144,133,27,05:01:02,127,125,32,03:43:12,134,127,21,00:4:32,164,146,39,00:5:23,331,299,69,FIN,09:40:15,113,
1144,Miguel Angel Acosta Alcoba,Spain,Male,M40-44,09:59:32,100,95,19,01:00:06,46,42,9,05:10:19,236,229,60,03:39:47,116,111,19,00:4:16,126,115,31,00:5:04,257,238,55,FIN,09:40:31,114,
2419,Guillermo Garcia Marcos,Spain,Male,M35-39,09:46:48,54,52,13,01:03:02,108,101,16,05:06:06,192,188,41,03:28:18,61,58,18,00:5:25,350,321,57,00:3:57,78,74,14,FIN,09:40:38,115,
109,Juan Carlos Diaz Bernard,Mexico,Male,M55-59,11:12:26,402,384,7,01:15:38,582,536,28,05:59:40,1016,944,48,03:45:12,148,141,3,00:6:25,596,531,27,00:5:32,363,327,11,FIN,09:42:47,116,
510,Leo Van Der Boom,Netherlands,Male,M50-54,10:47:34,251,240,19,01:19:52,799,726,97,05:17:28,325,315,32,03:53:28,225,213,18,00:7:51,1018,883,113,00:8:55,1185,1028,133,FIN,09:42:56,117,
1080,Brian Edmond,Canada,Male,M50-54,10:48:00,253,242,20,01:12:33,434,400,35,05:33:40,526,504,61,03:50:38,196,186,16,00:5:01,260,238,22,00:6:08,500,440,44,FIN,09:43:19,118,
2190,Fabio Serra,Italy,Male,M35-39,09:49:40,61,58,14,01:04:18,130,120,22,05:13:28,266,259,53,03:19:26,23,20,7,00:6:37,659,587,111,00:5:50,435,386,72,FIN,09:43:28,119,
2224,Cesar Cañellas Climent,Spain,Male,M50-54,10:48:17,255,244,21,01:14:11,506,462,43,05:22:37,378,366,39,03:55:46,252,240,21,00:8:40,1231,1056,143,00:7:03,716,631,74,FIN,09:43:35,120,
259,Fredrik Wennergren,Sweden,Male,M45-49,10:21:06,154,146,15,01:21:34,897,809,155,05:00:39,122,120,15,03:47:00,164,156,23,00:6:18,560,500,89,00:5:35,373,335,57,FIN,09:43:53,121,
