Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
330,Patrik Hansen,Sweden,Male,M30-34,08:50:04,16,13,7,00:55:19,22,17,6,04:47:00,81,76,17,03:03:00,12,10,5,00:2:39,46,33,9,00:2:05,21,15,2,FIN,08:50:04,58,
1043,Sam Morreau,New Zealand,Male,M30-34,08:50:04,17,14,8,00:51:40,5,4,2,04:44:07,55,50,11,03:07:33,18,15,7,00:2:56,73,57,12,00:3:48,288,248,36,FIN,08:50:04,59,
115,Robert Budaj,Slovakia,Male,M35-39,08:55:42,20,17,5,01:01:12,138,117,19,04:32:13,5,5,2,03:15:58,48,40,10,00:3:26,151,124,30,00:2:53,117,93,16,FIN,08:50:04,60,
469,Adil Gourari,Morocco,Male,M45-49,09:23:58,68,61,6,01:04:51,253,221,36,04:56:31,171,161,25,03:16:01,49,41,2,00:4:32,402,342,53,00:2:04,19,14,2,FIN,08:50:11,61,
1715,Petra Kalström,Sweden,Female,F50-54,10:52:33,489,40,2,01:20:44,1108,170,22,05:27:51,604,39,4,03:54:50,404,40,1,00:5:35,677,106,13,00:3:34,236,37,4,FIN,08:50:11,62,1
1544,Christian Örum,Sweden,Male,M45-49,09:24:48,69,62,7,01:00:55,129,109,18,04:51:49,120,113,18,03:26:44,105,95,9,00:2:26,25,15,2,00:2:54,119,95,11,FIN,08:50:58,63,
1444,Mattias Ossiansson,Sweden,Male,M50-54,09:49:55,149,137,9,01:07:33,364,319,40,05:08:00,293,279,37,03:27:56,113,103,4,00:3:32,171,141,12,00:2:54,122,98,9,FIN,08:51:02,64,
699,Sebastian Aldén,Sweden,Male,M35-39,08:56:42,23,20,6,01:03:09,184,159,28,04:35:22,19,19,7,03:12:15,30,26,5,00:2:29,29,19,3,00:3:26,206,174,31,FIN,08:51:03,65,
896,Helene Opperdoes,Sweden,Female,F60-64,12:16:09,1017,115,2,01:22:32,1217,192,5,05:56:29,1050,108,3,04:41:34,1038,147,3,00:8:45,1421,253,6,00:6:48,1128,164,6,FIN,08:51:21,66,
1431,Henrik Ingerhed,Sweden,Male,M45-49,09:25:33,72,65,8,00:56:43,38,31,4,04:41:11,39,36,6,03:41:22,233,215,27,00:2:54,69,53,8,00:3:23,200,168,24,FIN,08:51:40,67,
174,Jean-Baptiste Chamouleaud,France,Male,M25-29,08:55:59,21,18,3,00:55:52,27,21,2,04:44:05,54,49,6,03:10:49,26,22,3,00:2:38,45,32,3,00:2:35,69,53,8,FIN,08:51:44,68,1
120,Elisabeth Söderberg,Sweden,Female,F35-39,10:00:21,193,13,2,01:00:58,132,21,4,05:08:27,300,15,2,03:42:17,248,22,4,00:4:05,279,42,6,00:4:35,496,63,7,FIN,08:52:16,69,1
124,Giacomo Giovenali,Italy,Male,M50-54,09:51:33,152,140,10,01:10:39,537,466,63,04:51:48,119,112,10,03:37:29,189,175,13,00:7:50,1261,1048,149,00:3:47,287,247,26,FIN,08:52:30,70,
123,Marek Dobrzycki,Poland,Male,M45-49,09:26:34,76,69,9,01:00:52,127,107,17,04:47:25,82,77,12,03:32:24,146,133,15,00:2:43,52,39,7,00:3:10,163,134,18,FIN,08:52:37,71,
505,Pierre Guillaume,France,Male,M55-59,10:14:55,255,234,13,01:11:53,609,533,51,05:16:13,398,375,28,03:38:40,204,188,8,00:4:02,269,229,18,00:4:08,369,320,21,FIN,08:52:56,72,
1061,Albin Holmström,Sweden,Male,M35-39,08:58:42,27,24,7,00:55:17,21,16,2,04:41:38,41,38,10,03:15:53,47,39,9,00:2:33,36,24,5,00:3:22,195,163,29,FIN,08:53:02,73,
1283,Niklas Bergdahl,Sweden,Male,M55-59,10:15:15,257,236,14,01:08:28,401,351,29,05:20:13,470,441,37,03:36:12,176,162,5,00:5:48,726,614,49,00:4:34,484,425,34,FIN,08:53:14,74,
367,Emil Wicksen,Sweden,Male,M45-49,09:27:20,78,71,10,01:03:38,201,173,27,04:47:40,84,79,13,03:31:38,136,124,13,00:2:22,21,12,1,00:2:02,17,12,1,FIN,08:53:21,75,
1547,Jonny Flodin,Sweden,Male,M55-59,10:15:27,259,238,15,01:23:12,1244,1046,99,05:24:41,544,511,45,03:14:34,43,35,1,00:7:25,1148,952,83,00:5:35,791,687,59,FIN,08:53:24,76,
1483,Riitta Kilpeläinen,Finland,Female,F50-54,10:56:55,524,45,3,01:07:17,347,44,3,05:31:16,648,45,5,04:09:43,604,67,4,00:4:27,385,59,5,00:4:11,382,51,6,FIN,08:53:44,77,1
1749,Olivia Fitz-Poole,United Kingdom,Female,F40-44,10:13:55,251,20,3,01:06:12,303,40,4,05:15:59,395,23,2,03:43:07,256,23,4,00:3:41,197,34,10,00:4:57,595,74,10,FIN,08:54:32,78,1
168,Sandra Cummerow,Germany,Female,F40-44,10:14:10,252,21,4,00:55:16,19,5,1,05:20:11,469,29,4,03:53:42,386,37,7,00:2:30,30,11,1,00:2:30,63,16,4,FIN,08:54:45,79,1
1148,Anna Latva-Pukkila,Finland,Female,F35-39,10:03:13,206,15,3,01:00:28,115,20,3,05:14:42,375,20,4,03:40:39,224,18,2,00:2:57,80,17,1,00:4:27,449,56,6,FIN,08:54:48,80,1
2129,Tony Lavesson,Sweden,Male,M55-59,10:17:24,266,242,16,01:21:46,1170,987,92,05:20:44,477,448,40,03:26:41,103,93,2,00:5:49,730,617,50,00:2:25,53,41,4,FIN,08:55:06,81,
772,Sean Nicolle,United Kingdom,Male,M50-54,09:54:27,169,157,11,01:00:21,114,95,14,04:59:01,193,182,16,03:46:35,301,274,21,00:4:22,367,312,41,00:4:08,373,324,36,FIN,08:55:07,82,
1573,Josef Bexell,Sweden,Male,M35-39,09:00:56,29,25,8,01:12:57,678,595,80,04:39:15,29,27,8,03:03:03,13,11,1,00:2:46,58,44,10,00:2:56,129,104,18,FIN,08:55:15,83,
182,Linda Wolfgang,Sweden,Female,F50-54,10:59:28,546,48,4,01:14:51,785,109,10,05:24:33,537,32,3,04:12:20,631,70,5,00:4:41,443,66,8,00:3:03,141,27,2,FIN,08:55:49,84,1
114,Pascal Verbrugge,Belgium,Male,M50-54,09:55:30,173,161,12,01:05:50,292,257,32,04:51:14,116,109,8,03:52:10,364,328,30,00:4:03,276,235,24,00:2:14,33,23,4,FIN,08:56:04,85,
1853,Pierre Gilbert,France,Male,M18-24,09:12:51,44,37,2,01:01:18,140,119,8,04:53:36,143,135,5,03:10:24,25,21,2,00:4:07,284,242,11,00:3:26,207,175,9,FIN,08:56:09,86,1
228,Cristian Nae,Sweden,Male,M40-44,09:13:48,46,39,5,00:56:59,45,38,7,04:43:42,53,48,8,03:28:27,117,107,16,00:2:22,20,11,4,00:2:17,37,27,5,FIN,08:56:14,87,
1487,Guus Reurink,Netherlands,Male,M40-44,09:14:25,48,41,6,01:10:27,521,451,69,04:58:58,192,181,25,02:57:57,3,3,1,00:3:49,229,193,30,00:3:13,172,142,22,FIN,08:56:50,88,
670,Erik Arnström,Sweden,Male,M45-49,09:31:14,88,81,11,01:03:41,206,178,28,04:59:09,194,183,26,03:21:46,72,64,5,00:3:24,145,119,19,00:3:13,174,144,19,FIN,08:57:00,89,
104,Oliver Krecek,Germany,Male,M55-59,10:20:35,293,268,17,01:16:03,875,752,70,05:14:12,365,347,26,03:44:33,276,251,19,00:3:12,112,91,4,00:2:36,72,55,5,FIN,08:57:51,90,
144,Magnus Nyberg,Sweden,Male,M45-49,09:32:54,92,84,12,00:59:45,101,83,11,04:50:38,110,103,16,03:33:28,151,138,16,00:3:37,187,157,22,00:5:25,726,633,92,FIN,08:58:34,91,
506,Ingo Bliska,Switzerland,Male,M55-59,10:23:03,309,284,18,01:12:13,633,553,53,05:17:19,415,389,30,03:44:17,269,244,18,00:5:18,609,516,40,00:3:56,320,278,17,FIN,08:59:59,92,
226,Björn Stille,Sweden,Male,M55-59,10:23:17,312,287,19,01:02:40,169,147,9,05:20:36,474,445,39,03:49:27,336,304,22,00:4:59,525,440,34,00:5:36,799,695,60,FIN,09:00:11,93,
783,Britta Dressler,Germany,Female,F55-59,11:34:32,753,72,2,01:13:21,707,91,5,05:35:38,708,52,3,04:34:32,937,124,4,00:4:25,381,57,3,00:6:37,1085,156,9,FIN,09:00:12,94,1
480,Marius Cimpean,Romania,Male,M45-49,09:35:08,100,92,13,00:58:23,70,60,8,04:52:37,132,125,19,03:37:54,193,179,20,00:2:56,75,59,9,00:3:17,184,154,22,FIN,09:00:40,95,
229,Fredrik Wennergren,Sweden,Male,M50-54,10:00:41,195,182,13,01:12:55,676,593,77,04:52:19,126,119,12,03:46:57,305,278,23,00:3:47,222,186,14,00:4:42,525,459,57,FIN,09:00:44,96,
1231,Christian Schwab,Germany,Male,M50-54,10:00:59,197,184,14,00:53:33,10,7,2,05:13:40,356,339,50,03:43:54,264,240,17,00:3:53,245,207,18,00:6:00,914,791,112,FIN,09:01:00,97,
1023,Piotr Lepka,Poland,Male,M40-44,09:19:09,57,50,7,01:03:53,215,185,22,04:48:27,96,89,12,03:21:57,74,66,11,00:2:31,32,21,7,00:2:21,43,32,6,FIN,09:01:25,98,
1088,Göran Ancker,Sweden,Male,M60-64,10:55:48,514,471,5,01:03:25,195,168,3,05:24:42,547,514,7,04:19:52,725,643,11,00:3:52,237,200,4,00:3:57,326,284,5,FIN,09:01:49,99,
392,Åse Möller,Sweden,Female,F50-54,11:08:41,582,52,5,01:14:02,739,102,9,05:21:51,499,31,2,04:25:09,798,92,10,00:4:19,346,53,4,00:3:19,190,31,3,FIN,09:03:18,100,1
321,Klara Lilley Wester,Sweden,Female,F25-29,10:06:18,218,16,1,01:02:10,156,22,3,05:16:30,401,25,2,03:42:10,245,21,2,00:2:49,62,15,1,00:2:39,87,19,1,FIN,09:03:18,101,1
145,Vadim Skipin,Unknown,Male,M45-49,09:38:06,108,100,14,01:12:32,647,567,84,04:46:22,72,67,11,03:30:14,131,119,11,00:5:26,647,546,86,00:3:31,225,190,28,FIN,09:03:28,102,
217,Cai Vogl,Sweden,Male,M35-39,09:09:18,36,31,9,01:00:33,117,97,16,04:47:53,87,82,17,03:15:12,45,37,8,00:2:40,48,35,7,00:3:00,135,110,19,FIN,09:03:31,103,
1690,Rene Stockhammer,Austria,Male,M35-39,09:09:47,38,33,10,00:58:47,83,68,13,04:44:22,59,54,12,03:20:27,66,58,15,00:2:52,66,51,12,00:3:19,189,159,27,FIN,09:04:00,104,
671,Henning Heimann,Germany,Male,M40-44,09:22:00,60,53,8,01:11:58,614,538,79,04:38:43,28,26,5,03:26:11,96,86,14,00:3:08,102,83,13,00:2:01,16,11,2,FIN,09:04:11,105,
931,Stine Kjellev,Denmark,Female,F45-49,10:40:14,404,32,3,01:17:18,943,136,25,05:30:28,630,43,4,03:46:08,298,27,3,00:3:53,243,38,2,00:2:27,61,15,1,FIN,09:04:15,106,1
933,Morten Donsmark,Denmark,Male,M50-54,10:04:42,212,197,15,01:17:49,973,831,113,04:51:49,121,114,11,03:47:44,312,285,24,00:4:13,323,274,29,00:3:08,158,129,14,FIN,09:04:21,107,
1929,Johan Jönsson,Sweden,Male,M25-29,09:08:42,34,29,4,00:49:47,2,2,1,04:46:00,71,66,9,03:27:14,109,99,17,00:2:49,61,47,5,00:2:52,113,90,14,FIN,09:04:21,108,1
1252,Sven Schauerhammer,Germany,Male,M30-34,09:04:33,32,28,9,01:09:10,440,382,58,04:46:27,74,69,16,03:02:31,11,9,4,00:3:26,152,125,20,00:2:59,133,108,18,FIN,09:04:33,109,
902,Dirk Van Hoof,Belgium,Male,M55-59,10:28:19,327,302,20,01:03:45,209,181,11,05:09:47,313,298,21,04:02:57,507,453,32,00:6:28,900,753,64,00:5:21,706,616,56,FIN,09:04:33,110,
1875,Nikolaus Frick,Germany,Male,M50-54,10:05:52,214,199,16,01:02:14,159,137,20,04:51:12,115,108,7,04:04:05,521,466,45,00:3:48,227,191,17,00:4:33,481,423,51,FIN,09:05:24,111,
219,Fredrik Jansson,Sweden,Male,M50-54,10:06:00,215,200,17,00:56:55,43,36,6,05:17:58,427,401,60,03:44:23,271,246,18,00:3:15,126,103,7,00:3:30,221,187,20,FIN,09:05:31,112,
136,Flages Tristan,France,Male,M35-39,09:11:40,41,35,11,00:57:00,46,39,5,04:53:00,138,130,32,03:14:25,42,34,7,00:3:54,246,208,44,00:3:20,193,161,28,FIN,09:05:52,113,
128,Mary O'Donnell,Ireland,Female,F18-24,10:37:12,380,31,2,00:56:04,31,7,1,05:33:25,680,47,2,03:58:55,463,49,3,00:4:44,458,71,7,00:4:05,354,48,3,FIN,09:05:53,114,1
637,Paul Barth,Germany,Male,M40-44,09:23:54,67,60,9,01:06:30,315,275,42,04:45:28,66,61,10,03:26:27,100,90,15,00:2:21,17,9,3,00:3:09,160,131,21,FIN,09:06:01,115,
831,Caroline Sernsköld,Sweden,Female,F60-64,12:36:31,1146,140,3,01:06:10,302,39,1,05:56:30,1052,110,4,05:23:16,1452,237,5,00:4:54,499,80,2,00:5:40,814,109,2,FIN,09:06:03,116,
1517,Kalle Peltonen,Finland,Male,M45-49,09:42:21,118,106,15,01:07:25,354,310,49,04:54:20,151,143,20,03:31:32,135,123,12,00:4:11,308,262,35,00:4:53,568,496,79,FIN,09:07:28,117,
176,William Brunt,United Kingdom,Male,M35-39,09:13:28,45,38,12,00:58:34,77,63,11,04:50:54,112,105,23,03:17:46,57,49,13,00:3:26,153,126,31,00:2:48,101,80,12,FIN,09:07:39,118,
1079,Victor Ryman,Sweden,Male,M40-44,09:26:02,74,67,10,01:09:08,437,379,60,04:49:55,107,100,14,03:23:22,81,73,12,00:1:54,6,2,1,00:1:42,3,3,1,FIN,09:08:05,119,
193,Rasmus Næblerød,Denmark,Male,M35-39,09:14:24,47,40,13,01:01:18,141,120,21,04:45:05,63,58,13,03:22:12,75,67,18,00:2:46,59,45,11,00:3:03,142,115,20,FIN,09:08:34,120,
215,Fredrik Zetterberg,Sweden,Male,M30-34,09:08:43,35,30,10,01:00:32,116,96,15,04:44:07,56,51,12,03:18:35,59,51,15,00:3:02,90,73,14,00:2:25,54,42,7,FIN,09:08:43,121,
1425,Toon Dehandschutter,Belgium,Male,M50-54,10:09:52,231,215,18,01:03:28,197,170,22,05:26:38,582,546,78,03:31:08,134,122,7,00:4:06,283,241,26,00:4:33,483,424,52,FIN,09:09:00,122,
