Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
1052,Bruno Achard,France,Male,M60-64,10:33:22,384,353,5,01:22:34,1208,1084,38,05:27:11,502,471,7,03:31:27,212,188,2,00:6:11,670,598,13,00:5:59,858,769,19,FIN,08:43:17,32,
905,Luc Grolière,France,Male,M40-44,09:00:26,60,51,2,00:56:16,81,71,2,04:41:47,69,64,5,03:15:30,91,79,10,00:3:53,175,150,29,00:3:01,160,137,23,FIN,08:43:18,33,1
128,Anton Vanhee,Belgium,Male,M30-34,08:44:28,40,35,3,00:53:43,44,43,3,04:39:44,61,56,6,03:05:28,44,38,5,00:3:26,112,92,10,00:2:08,33,29,2,FIN,08:44:28,34,1
150,Juan Antonio Gomez,Spain,Male,M35-39,08:51:58,45,38,2,00:57:38,110,99,17,04:37:21,52,48,2,03:09:39,60,52,11,00:3:48,161,138,21,00:3:33,276,239,44,FIN,08:46:22,35,1
720,Jenny Jeeves,United Kingdom,Female,F55-59,11:17:27,618,52,1,01:18:40,1042,103,9,05:41:38,725,48,1,04:07:10,594,65,2,00:5:45,576,62,2,00:4:14,446,51,1,FIN,08:46:55,36,1
592,Vicente Cano Diaz,Spain,Male,M35-39,08:52:45,46,39,3,01:01:03,206,184,36,04:44:27,83,75,9,02:57:44,25,22,2,00:5:28,508,454,80,00:4:03,401,353,64,FIN,08:47:09,37,1
967,Massimo Manenti,Italy,Male,M50-54,09:45:42,168,151,9,01:02:14,242,219,17,04:58:35,176,161,9,03:35:49,258,231,15,00:5:26,504,450,47,00:3:38,290,251,18,FIN,08:47:14,38,
243,Jorge Garrote Garcia,Spain,Male,M40-44,09:04:40,69,59,3,01:00:21,180,159,18,04:43:28,76,70,6,03:15:08,86,74,8,00:2:56,69,55,2,00:2:46,113,94,15,FIN,08:47:24,39,1
810,Neil Collins,United Kingdom,Male,M50-54,09:46:44,172,155,10,00:57:41,114,103,5,05:01:51,201,184,13,03:37:26,276,248,16,00:5:15,464,412,42,00:4:31,531,472,44,FIN,08:48:10,40,
159,Jon Albizuri Izaguirre,Spain,Male,M40-44,09:06:05,71,61,4,00:57:46,117,106,9,04:47:38,96,86,11,03:13:39,76,65,3,00:3:40,140,118,19,00:3:23,235,203,38,FIN,08:48:46,41,1
423,Johan Vanhollebeke,Belgium,Male,M50-54,09:47:24,177,160,11,00:58:57,140,124,6,04:58:48,178,163,10,03:40:06,299,271,22,00:4:42,330,294,25,00:4:51,600,538,54,FIN,08:48:46,42,
155,José Antonio Arranz,Spain,Male,M40-44,09:07:05,73,63,5,00:57:38,112,101,6,04:48:31,102,92,13,03:14:50,85,73,7,00:3:32,123,102,12,00:2:33,81,67,10,FIN,08:49:44,43,1
1135,João Moreira,Portugal,Male,M35-39,08:56:28,52,44,4,01:20:40,1128,1013,148,04:29:26,35,35,1,02:59:24,27,24,3,00:3:57,185,159,23,00:3:01,159,136,24,FIN,08:50:50,44,1
153,Florian Baetke,Germany,Male,M40-44,09:08:26,77,67,6,00:58:03,126,114,11,04:40:39,64,59,4,03:21:55,135,120,17,00:3:58,187,161,33,00:3:51,346,303,55,FIN,08:51:02,45,
107,Benoit Regnier,France,Male,M35-39,08:57:18,54,45,5,00:57:35,108,97,16,04:53:26,135,124,23,03:00:31,31,28,4,00:3:05,75,60,7,00:2:42,100,83,10,FIN,08:51:39,46,
702,Ryan Christian,Australia,Male,M35-39,08:58:40,55,46,6,00:53:19,43,42,5,04:41:05,65,60,5,03:19:07,109,95,23,00:2:40,52,39,2,00:2:29,76,63,6,FIN,08:53:00,47,
113,Eric Hemmer,Belgium,Male,M35-39,08:59:01,57,48,7,00:50:43,35,34,1,04:41:46,68,63,6,03:21:24,130,115,26,00:2:56,68,54,5,00:2:13,41,36,2,FIN,08:53:21,48,
1323,Lucas Saied Wittrock,Spain,Male,M30-34,08:53:58,47,40,4,00:57:38,111,100,10,04:42:14,71,66,7,03:09:18,59,51,7,00:2:38,49,37,2,00:2:11,37,32,3,FIN,08:53:58,49,1
219,Michal Marciniak,Poland,Male,M40-44,09:11:31,81,71,7,01:00:30,187,166,22,04:50:50,115,104,15,03:13:58,77,66,4,00:3:52,172,147,28,00:2:21,58,48,2,FIN,08:54:02,50,
1396,Eloy Benito González Mariscal,Spain,Male,M40-44,09:12:20,83,73,8,01:08:36,507,462,80,04:47:39,97,87,12,03:10:12,63,55,1,00:2:38,50,38,1,00:3:15,207,179,34,FIN,08:54:49,51,
139,Dougin Walker,United States,Male,M55-59,10:17:32,296,269,5,00:51:40,36,35,1,05:11:49,300,281,8,04:02:36,550,494,19,00:5:59,635,568,31,00:5:28,745,666,35,FIN,08:55:12,52,
555,Iñaky Berzal,Spain,Male,M45-49,09:29:46,124,112,4,00:57:14,102,91,6,04:57:38,167,152,12,03:27:45,182,160,12,00:4:18,239,210,28,00:2:51,123,104,7,FIN,08:55:38,53,1
1619,Ignacio De La Iglesia Palacios,Spain,Male,M40-44,09:13:12,84,74,9,01:00:23,183,162,20,04:43:43,78,72,7,03:22:05,136,121,18,00:3:57,186,160,32,00:3:03,168,143,25,FIN,08:55:39,54,
366,Victor Berga   Abella,Spain,Male,M60-64,10:48:21,462,428,6,01:08:02,486,445,8,05:35:02,625,586,10,03:55:53,473,424,6,00:4:27,273,241,5,00:4:57,625,562,13,FIN,08:55:40,55,
189,Jack Nye,Spain,Male,M25-29,08:59:56,59,50,2,01:02:34,253,227,18,04:44:51,85,76,4,03:05:49,47,40,2,00:3:48,162,139,5,00:2:54,136,116,9,FIN,08:55:40,56,1
1191,Fernando Gil,Spain,Male,M55-59,10:18:08,300,272,6,01:14:22,828,750,35,05:06:04,232,215,4,03:48:57,405,364,9,00:5:31,521,466,20,00:3:14,203,175,8,FIN,08:55:44,57,
1492,Andrea Iglesias Carballido,Spain,Female,F35-39,10:04:30,243,22,1,01:12:19,715,62,5,05:17:06,348,25,1,03:27:43,181,22,1,00:4:42,331,37,1,00:2:40,96,17,1,FIN,08:55:56,58,1
1256,Sergi Bermejo Barnils,Spain,Male,M45-49,09:30:16,125,113,5,00:56:51,89,79,4,04:59:24,184,169,13,03:25:04,159,141,10,00:5:20,481,428,71,00:3:38,289,250,29,FIN,08:56:06,59,1
1387,Juri Feltrin,Italy,Male,M45-49,09:30:21,126,114,6,01:05:37,387,353,47,04:53:37,139,128,5,03:23:18,142,127,7,00:4:01,193,167,18,00:3:49,334,291,37,FIN,08:56:11,60,1
1486,Beñat Sagarzazu,Cook Islands,Male,M40-44,09:13:48,85,75,10,00:57:03,95,85,4,04:35:18,49,45,1,03:34:19,243,217,43,00:4:45,348,310,59,00:2:23,63,52,3,FIN,08:56:14,61,
119,Tobias Beibl,Germany,Male,M30-34,08:56:16,50,42,5,01:05:45,394,360,45,04:39:20,60,55,5,03:04:17,42,37,4,00:3:37,133,111,11,00:3:16,209,180,20,FIN,08:56:16,62,
181,Alain Wijnants,Belgium,Male,M55-59,10:18:48,305,277,7,01:16:25,929,839,43,05:13:47,319,298,9,03:37:39,281,253,5,00:5:47,585,523,26,00:5:09,671,603,28,FIN,08:56:18,63,
154,Antoine Caron,France,Male,M40-44,09:14:40,88,78,11,01:04:42,335,304,43,04:44:56,86,77,9,03:17:37,106,92,13,00:4:06,207,180,36,00:3:18,217,187,35,FIN,08:57:05,64,
266,Charles Pasquis,France,Male,M50-54,09:57:08,223,204,12,01:10:59,637,584,76,05:05:01,221,204,16,03:34:13,241,215,14,00:3:29,116,96,6,00:3:26,247,212,13,FIN,08:57:32,65,
240,Daniel Alvarez,Spain,Male,M35-39,09:03:48,66,56,8,00:57:31,107,96,15,04:57:42,169,154,30,03:01:38,33,30,5,00:4:09,220,191,27,00:2:48,118,99,14,FIN,08:58:05,66,
588,Sergio Strollo,Belgium,Male,M35-39,09:03:48,67,57,9,01:09:36,561,512,82,04:47:01,93,83,12,02:57:39,24,21,1,00:6:06,658,587,97,00:3:26,249,214,36,FIN,08:58:05,67,
587,William Galvin,United Kingdom,Male,M60-64,10:51:43,480,445,7,01:15:58,908,823,23,05:39:55,697,652,12,03:44:55,358,324,5,00:6:05,653,584,11,00:4:51,602,540,11,FIN,08:58:26,68,
1508,Iván Cáceres,Spain,Male,M35-39,09:04:11,68,58,10,00:53:05,40,39,3,04:58:22,174,159,33,03:06:37,54,47,10,00:2:45,56,43,3,00:3:22,232,200,33,FIN,08:58:28,69,
238,Alberto Cabanas Nistal,Spain,Male,M50-54,09:58:20,226,206,13,01:00:52,200,178,11,05:23:03,447,418,40,03:26:16,170,150,9,00:4:05,198,172,13,00:4:03,400,352,32,FIN,08:58:37,70,
1507,Steven Lambrechts,Belgium,Female,M45-49,09:33:40,136,16,7,01:06:26,424,36,60,04:54:16,143,13,6,03:24:18,152,17,8,00:4:46,349,39,48,00:3:54,360,45,45,FIN,08:59:18,71,
540,Sergey Lisnevskiy,Malta,Male,M45-49,09:34:03,138,122,8,00:59:33,155,138,16,04:54:54,148,134,7,03:32:44,225,200,23,00:3:38,135,113,10,00:3:15,204,176,18,FIN,08:59:39,72,
611,Bavo Sierens,Belgium,Male,M45-49,09:34:12,139,123,9,01:08:06,488,446,68,04:49:59,112,101,3,03:28:09,185,163,13,00:4:45,345,307,46,00:3:12,194,167,17,FIN,08:59:48,73,
156,Gonzalo Pardo,Argentina,Male,M40-44,09:18:05,96,86,12,01:01:09,209,187,26,04:53:34,137,126,20,03:16:10,94,81,11,00:4:21,251,221,43,00:2:52,128,108,18,FIN,09:00:23,74,
639,Jordi Pascual Sales,Spain,Male,M40-44,09:18:31,98,88,13,00:55:48,77,68,1,05:01:38,198,181,34,03:14:40,84,72,6,00:3:16,93,75,6,00:3:09,186,159,30,FIN,09:00:48,75,
1578,Josep Colomer,Spain,Male,M25-29,09:05:25,70,60,3,01:00:29,186,165,14,04:51:21,119,108,6,03:07:47,56,49,5,00:3:32,122,101,3,00:2:17,49,41,1,FIN,09:01:06,76,
306,Ronald Porter,United States,Male,M65-69,11:56:33,838,764,3,01:17:22,980,888,6,05:58:06,931,866,3,04:25:35,798,707,4,00:8:50,1181,1047,8,00:6:40,996,890,6,FIN,09:01:08,77,
157,Benedikt Steinheuer,Germany,Male,M35-39,09:07:15,74,64,11,00:59:53,165,148,27,04:54:17,144,131,26,03:06:00,50,43,7,00:4:08,213,186,26,00:2:56,144,123,22,FIN,09:01:30,78,
182,Nick Vander Haegen,Belgium,Male,M35-39,09:07:30,75,65,12,01:00:18,178,158,31,04:52:34,126,115,20,03:05:57,49,42,6,00:4:46,355,316,53,00:3:55,365,320,57,FIN,09:01:45,79,
297,Elia Roda Aguilera,Spain,Female,F30-34,10:03:55,239,21,2,01:07:56,482,41,5,05:16:56,345,23,2,03:31:43,216,25,4,00:4:18,240,30,3,00:3:02,162,24,3,FIN,09:02:08,80,1
108,Galiya Brogden,United Kingdom,Female,F45-49,10:38:19,413,32,1,01:20:18,1110,113,15,05:37:03,649,41,2,03:28:59,198,23,1,00:6:40,784,90,10,00:5:19,712,74,7,FIN,09:02:37,81,1
1345,Santiago Abad De Agueda,Spain,Male,M50-54,10:03:35,238,218,14,01:05:25,375,341,31,05:08:03,249,232,18,03:43:11,344,312,26,00:2:54,66,52,2,00:4:02,390,342,30,FIN,09:03:20,82,
1358,Nacho Dominguez Martinez,Spain,Male,M30-34,09:03:35,63,53,6,00:54:18,55,54,4,04:38:44,58,53,4,03:24:39,154,137,20,00:3:07,81,66,7,00:2:46,112,93,11,FIN,09:03:35,83,
371,Jose Lozano,Spain,Male,M30-34,09:03:42,65,55,7,00:56:54,90,80,8,04:49:39,109,98,11,03:10:27,66,57,8,00:3:37,134,112,12,00:3:05,175,149,16,FIN,09:03:42,84,
295,Sergio Agost,Spain,Male,M50-54,10:04:06,240,219,15,01:04:41,332,301,26,05:11:49,299,280,21,03:39:11,294,266,21,00:4:46,353,314,31,00:3:38,291,252,19,FIN,09:03:48,85,
652,Pierre Guillaume,France,Male,M55-59,10:28:43,356,326,8,01:11:56,692,632,30,05:27:23,506,475,20,03:40:51,313,285,6,00:4:27,271,239,7,00:4:05,407,358,13,FIN,09:04:54,86,
176,Aline Gonzalez,Mexico,Female,F40-44,10:25:59,339,30,2,01:03:15,286,28,3,05:37:54,661,42,6,03:36:08,261,28,2,00:4:08,214,28,2,00:4:33,547,60,8,FIN,09:05:02,87,1
1368,Pablo Caramés Fernández,Spain,Male,M50-54,10:05:37,248,226,16,01:02:58,271,244,19,05:26:04,487,456,50,03:28:29,194,172,12,00:4:40,322,287,24,00:3:26,248,213,14,FIN,09:05:10,88,
226,Shawnie Lovatt,United Kingdom,Female,F30-34,10:07:26,256,24,3,01:02:55,266,27,4,05:28:29,527,33,5,03:29:14,201,24,3,00:4:09,218,29,2,00:2:39,91,16,1,FIN,09:05:17,89,1
643,Caue Coelho,Brazil,Male,M35-39,09:11:12,78,68,13,01:05:23,372,338,57,04:42:38,73,67,7,03:16:36,97,83,18,00:3:44,152,129,19,00:2:50,121,102,16,FIN,09:05:24,90,
1425,Cesar Cañellas Climent,Spain,Male,M50-54,10:05:58,249,227,17,01:07:44,468,430,44,05:18:12,372,345,30,03:26:37,172,152,10,00:8:56,1198,1062,161,00:4:29,516,458,41,FIN,09:05:29,91,
1176,Carlos Zuluaga,Colombia,Male,M35-39,09:11:26,79,69,14,01:05:35,384,350,59,04:52:02,125,114,19,03:06:29,52,45,9,00:4:39,316,281,47,00:2:41,98,81,9,FIN,09:05:38,92,
134,Conor Talty,Ireland,Male,M35-39,09:11:49,82,72,15,01:02:48,260,234,42,04:50:54,116,105,17,03:09:57,61,53,12,00:3:59,190,164,24,00:4:10,434,384,68,FIN,09:06:01,93,
228,Gaspar Iván Fernández Mayo,Spain,Male,M45-49,09:40:49,156,139,10,01:09:46,572,523,80,05:06:25,239,222,22,03:15:48,93,80,1,00:5:26,503,449,78,00:3:25,241,207,21,FIN,09:06:01,94,
370,Nicky De Beer,Netherlands,Male,M30-34,09:06:27,72,62,8,01:01:16,217,195,21,04:53:10,130,119,14,03:04:02,41,36,3,00:4:36,306,272,33,00:3:22,233,201,25,FIN,09:06:27,95,
439,Cees Frikkee,Netherlands,Male,M55-59,10:31:17,372,341,9,01:02:57,269,242,8,05:26:31,492,461,17,03:52:33,442,397,10,00:4:40,318,283,9,00:4:36,555,495,17,FIN,09:07:07,96,
768,Sem Snel,Netherlands,Male,M18-24,09:24:28,110,99,3,01:04:24,323,292,14,04:50:57,118,107,4,03:21:37,132,117,5,00:4:39,313,279,10,00:2:51,122,103,5,FIN,09:07:25,97,
598,Ward Goethals,Belgium,Male,M40-44,09:25:39,115,103,14,01:01:18,218,196,28,04:49:43,111,100,14,03:25:25,162,143,22,00:4:57,392,349,71,00:4:16,456,404,74,FIN,09:07:43,98,
1282,Santiago Palacio Fernandez,Spain,Male,M50-54,10:09:10,262,238,18,01:08:53,523,476,55,05:25:06,471,440,42,03:24:26,153,136,8,00:4:43,338,301,27,00:6:03,881,791,104,FIN,09:08:22,99,
683,Ricardo Carvalho,Portugal,Male,M35-39,09:14:26,87,77,16,01:02:45,258,232,41,04:55:33,154,140,27,03:10:08,62,54,13,00:3:27,114,94,14,00:2:33,83,69,7,FIN,09:08:36,100,
1324,Claudia Amias Roget,Spain,Female,F30-34,10:11:15,270,25,4,00:58:13,130,14,1,05:39:31,689,45,9,03:25:26,163,20,2,00:4:28,276,34,5,00:3:37,286,39,6,FIN,09:08:43,101,1
123,Martin Villanueva,Chile,Male,M40-44,09:26:44,116,104,15,00:58:20,133,119,12,04:55:25,152,138,25,03:26:06,167,147,24,00:4:06,203,177,35,00:2:47,114,95,16,FIN,09:08:46,102,
427,Sally Emerson,United Kingdom,Female,F25-29,10:13:01,276,27,1,01:12:36,731,64,3,05:28:56,534,34,1,03:24:41,156,18,1,00:3:49,165,24,1,00:3:00,153,23,1,FIN,09:09:19,103,1
386,Kath Finn,United Kingdom,Female,F60-64,12:41:13,1034,97,1,01:10:54,628,53,1,06:25:53,1196,100,1,04:53:45,1070,120,2,00:4:52,372,41,1,00:5:50,830,86,1,FIN,09:09:26,104,1
1308,Manfred Schmalzer,Austria,Male,M50-54,10:10:25,266,242,19,01:07:24,456,419,39,05:16:05,339,318,27,03:38:26,285,257,18,00:4:05,200,174,14,00:4:25,495,440,39,FIN,09:09:29,105,
1228,Iñaki Saizar,Spain,Male,M45-49,09:44:38,165,148,11,00:57:15,103,92,7,05:20:05,394,367,58,03:18:20,107,93,2,00:4:14,233,204,27,00:4:44,579,518,88,FIN,09:09:36,106,
234,Lucy Barnes,United Kingdom,Female,F30-34,10:12:32,274,26,5,00:59:58,166,18,2,05:23:03,448,30,4,03:40:57,315,29,6,00:4:54,382,42,7,00:3:40,300,40,7,FIN,09:09:52,107,1
132,Valerio Manfrini,Italy,Male,M50-54,10:11:24,271,246,20,01:09:48,575,526,64,05:12:57,312,292,23,03:38:50,291,263,19,00:4:32,292,258,22,00:5:17,705,632,71,FIN,09:10:22,108,
112,Matthias Dippong,Switzerland,Male,M40-44,09:28:33,120,108,16,00:57:46,116,105,8,04:46:56,91,82,10,03:36:15,263,235,49,00:5:08,425,377,78,00:2:29,75,62,8,FIN,09:10:31,109,
582,Clément Ribes,France,Male,M35-39,09:16:27,90,80,17,00:59:13,147,131,23,04:39:48,62,57,4,03:31:13,211,187,43,00:3:25,110,90,13,00:2:49,119,100,15,FIN,09:10:36,110,
346,Tim (Thomas Cornelis) Termaat,Netherlands,Male,M35-39,09:17:08,94,84,18,01:03:11,282,255,47,04:47:40,98,88,13,03:18:56,108,94,22,00:4:35,298,264,44,00:2:46,107,89,12,FIN,09:11:17,111,
468,Roman Hopp,Germany,Male,M18-24,09:28:45,121,109,4,01:08:55,525,478,22,04:56:25,161,146,5,03:16:54,101,87,2,00:3:41,141,119,4,00:2:50,120,101,4,FIN,09:11:34,112,
960,Henk Michiels,Netherlands,Male,M55-59,10:36:30,397,366,10,01:14:48,851,771,38,05:24:32,464,434,16,03:44:12,351,319,8,00:9:30,1275,1123,74,00:3:28,257,221,10,FIN,09:11:39,113,
158,Inez Stark,Netherlands,Female,F55-59,11:49:23,777,72,2,01:17:54,1006,94,7,05:48:33,808,53,2,04:32:18,876,99,4,00:5:13,456,51,1,00:5:25,739,78,6,FIN,09:11:45,114,1
1264,Oscar Valero Segovia,Spain,Male,M50-54,10:13:02,277,250,21,01:14:32,838,758,96,04:49:31,106,95,6,03:51:16,431,388,38,00:10:53,1405,1242,198,00:6:50,1028,917,132,FIN,09:11:51,115,
594,Mª Del Prado González Sánchez,Spain,Female,F50-54,11:19:23,630,54,1,01:14:31,835,80,5,05:55:20,890,59,3,04:01:52,540,55,2,00:4:06,204,27,1,00:3:34,279,38,2,FIN,09:11:59,116,1
230,André Costa,Portugal,Male,M35-39,09:18:07,97,87,19,00:52:58,39,38,2,04:58:32,175,160,34,03:17:29,105,91,21,00:4:17,235,206,32,00:4:51,598,536,96,FIN,09:12:15,117,
398,Steve Clark,United Kingdom,Male,M40-44,09:31:04,129,117,17,01:00:10,175,155,17,04:56:13,158,143,26,03:28:41,196,174,31,00:3:06,76,61,4,00:2:55,138,118,20,FIN,09:12:57,118,
1590,Jorge Trescoli Valls,Spain,Male,M25-29,09:17:51,95,85,4,00:58:14,131,117,8,05:06:16,234,217,15,03:05:50,48,41,3,00:4:30,281,247,12,00:3:01,155,132,11,FIN,09:13:26,119,
214,Juan Martin Coll Cuello,Spain,Male,M40-44,09:31:37,131,118,18,00:58:58,142,126,13,04:51:59,124,113,17,03:33:34,235,210,40,00:3:46,153,130,22,00:3:20,221,191,36,FIN,09:13:29,120,
236,Jesus Donoso Huertas,Spain,Male,M45-49,09:48:49,182,164,12,01:05:44,392,358,50,05:09:36,268,251,27,03:24:58,158,140,9,00:3:49,163,140,13,00:4:41,569,509,85,FIN,09:13:32,121,
