Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
204,Phil Stoneman,Australia,Male,M60-64,11:00:25,185,170,4,01:11:12,408,374,10,05:45:09,217,201,6,03:55:32,192,174,2,00:4:41,142,123,3,00:3:51,133,113,2,FIN,09:05:38,11,
242,Sally Wood,United Kingdom,Female,F30-34,10:08:44,63,6,1,00:53:22,13,3,1,05:26:24,110,8,1,03:43:07,113,9,3,00:3:11,30,7,2,00:2:40,41,9,1,FIN,09:06:27,12,1
933,David Raymond,Australia,Male,M55-59,10:31:50,119,110,1,01:01:13,95,86,2,05:07:10,33,29,1,04:13:21,303,274,13,00:5:40,238,209,9,00:4:26,198,174,6,FIN,09:07:36,13,1
1091,John Hill,Australia,Male,M65-69,12:05:30,368,337,1,01:08:54,329,302,2,06:09:34,401,380,1,04:32:31,431,385,2,00:8:25,553,485,6,00:6:07,420,368,2,FIN,09:07:53,14,1
227,Jacinta Roberts,Australia,Female,F25-29,10:13:51,79,8,1,01:06:15,225,18,3,05:33:54,161,12,2,03:27:10,55,6,1,00:4:23,118,17,2,00:2:09,16,5,1,FIN,09:10:04,15,1
583,Scott Connolly,Australia,Male,M35-39,09:17:53,20,17,1,01:01:28,98,89,17,05:06:41,32,28,4,03:03:28,12,11,1,00:4:06,98,85,10,00:2:10,17,12,1,FIN,09:12:01,16,1
127,Damien Smith,Australia,Male,M40-44,09:30:25,26,23,2,00:58:24,62,56,7,05:14:10,53,48,4,03:08:25,16,15,1,00:5:20,203,178,27,00:4:06,154,133,21,FIN,09:12:20,17,1
284,Marina Jurjevic,Australia,Female,F40-44,10:34:22,124,11,1,01:07:20,272,22,5,05:26:17,108,7,1,03:52:59,181,17,1,00:3:59,84,13,1,00:3:46,127,20,2,FIN,09:12:20,18,1
1057,Oliver Hobson,United Kingdom,Male,M25-29,09:16:58,19,16,3,00:53:24,14,11,1,05:08:45,37,32,5,03:08:13,15,14,3,00:3:23,42,35,4,00:3:12,74,63,8,FIN,09:12:33,19,1
579,Michael Conroy,Australia,Male,M35-39,09:19:18,21,18,2,00:53:10,12,10,1,05:09:13,39,34,5,03:09:00,17,16,2,00:5:25,211,185,25,00:2:30,31,25,3,FIN,09:13:25,20,1
1031,Peter Hoefer,Australia,Male,M65-69,12:13:02,398,364,2,01:20:03,670,599,10,06:22:23,489,459,2,04:14:17,313,282,1,00:9:22,657,573,9,00:6:57,531,462,3,FIN,09:13:35,21,
166,Paul Linton,Australia,Male,M40-44,09:31:47,28,25,3,01:02:34,132,121,16,05:02:26,25,23,2,03:21:31,38,33,3,00:2:51,20,17,2,00:2:25,25,19,2,FIN,09:13:39,22,1
501,Shaun O'Callaghan,Australia,Male,M30-34,09:14:40,17,15,2,01:04:49,179,166,31,04:50:41,12,12,4,03:12:30,23,21,5,00:4:01,86,73,18,00:2:39,38,30,8,FIN,09:14:40,23,1
188,Damien Hiles,Australia,Male,M45-49,09:50:54,45,40,1,00:58:37,64,57,4,05:19:24,74,69,4,03:26:05,49,44,2,00:4:01,87,74,7,00:2:46,43,34,2,FIN,09:15:30,24,1
847,Andrew Marshall,Australia,Male,M50-54,10:18:03,90,82,1,00:56:40,47,43,2,05:38:54,187,174,9,03:33:28,70,62,2,00:4:01,88,75,1,00:4:59,270,236,21,FIN,09:16:22,25,1
144,Yuki Toyokawa,Japan,Female,F50-54,11:26:42,251,22,1,01:12:20,439,39,2,06:10:20,404,22,1,03:49:12,152,13,1,00:8:42,581,72,5,00:6:08,421,53,3,FIN,09:17:56,26,1
121,Matthew Wood,United Kingdom,Male,M30-34,09:20:26,22,19,3,01:01:40,106,97,18,05:03:31,27,25,8,03:10:10,19,18,4,00:3:11,29,23,3,00:1:55,9,7,1,FIN,09:20:26,27,1
327,Chrissie Bowie,Australia,Female,F55-59,12:04:19,364,31,1,01:12:34,448,41,2,06:20:44,476,29,1,04:16:40,337,35,1,00:7:27,440,50,4,00:6:54,523,65,5,FIN,09:23:22,28,1
1050,Michelle Miller,Australia,Female,F45-49,11:03:41,192,16,1,01:06:52,255,19,2,05:58:32,317,20,2,03:47:10,137,12,2,00:5:58,268,33,3,00:5:09,289,35,2,FIN,09:24:11,29,1
845,Jason Sams,Australia,Male,M50-54,10:26:50,107,99,2,00:56:30,43,39,1,05:30:04,134,126,6,03:50:06,161,146,9,00:5:24,209,183,13,00:4:46,245,213,17,FIN,09:24:16,30,1
138,Cynthia Villiger,Australia,Female,F25-29,10:30:37,116,9,2,01:01:11,94,9,2,05:32:48,151,11,1,03:49:18,154,14,2,00:4:44,147,22,3,00:2:35,36,8,3,FIN,09:25:05,31,1
160,Nat Heath,Australia,Male,M35-39,09:31:14,27,24,3,01:01:15,96,87,16,04:57:54,20,19,2,03:25:48,48,43,7,00:3:39,56,48,6,00:2:38,37,29,5,FIN,09:25:14,32,1
838,Mike Bigwood,Australia,Male,M50-54,10:28:22,110,102,3,01:05:33,202,187,15,05:47:06,231,215,18,03:26:52,54,49,1,00:5:10,189,167,9,00:3:40,119,101,3,FIN,09:25:39,33,1
931,Craig Gruber,Australia,Male,M55-59,10:53:05,165,152,2,01:02:00,117,107,5,05:44:02,208,193,6,03:58:18,204,186,5,00:4:18,109,95,2,00:4:27,202,177,7,FIN,09:26:01,34,1
111,Camilla Lyttle,United Kingdom,Female,F30-34,10:32:32,120,10,2,01:09:10,342,28,6,05:44:45,215,16,4,03:31:06,62,8,2,00:4:09,100,14,4,00:3:22,92,15,4,FIN,09:27:49,35,1
522,Luke Spiteri,Australia,Male,M30-34,09:28:15,23,20,4,01:01:29,100,91,16,05:09:21,40,35,11,03:03:29,13,12,2,00:9:03,621,542,90,00:4:53,259,226,50,FIN,09:28:15,36,
496,Liam Ryan,Australia,Male,M30-34,09:28:20,24,21,5,00:50:23,4,4,1,05:15:37,60,55,18,03:16:58,26,23,7,00:3:15,34,27,4,00:2:07,13,10,3,FIN,09:28:20,37,
186,Anthony Landers,Australia,Male,M45-49,10:05:03,57,52,2,01:05:51,211,195,20,05:15:52,61,56,2,03:36:00,80,72,6,00:3:58,80,69,6,00:3:21,90,76,9,FIN,09:28:48,38,1
120,Thomas Frisken,Australia,Male,M30-34,09:29:12,25,22,6,01:06:43,245,227,43,04:53:41,15,15,5,03:22:27,42,37,11,00:4:18,108,94,27,00:2:03,12,9,2,FIN,09:29:12,39,
266,Hannah Morgan,United Kingdom,Female,F35-39,10:43:14,141,12,1,01:13:52,508,46,7,05:30:14,137,9,1,03:52:38,177,16,2,00:4:24,120,18,2,00:2:07,14,4,1,FIN,09:30:17,40,1
133,David Daffey,Australia,Male,M50-54,10:34:45,125,114,4,01:15:01,544,494,58,05:32:30,146,136,7,03:37:10,85,77,3,00:6:28,315,281,28,00:3:36,115,97,2,FIN,09:31:24,41,1
764,Adrian Trotter,Australia,Male,M45-49,10:08:12,59,54,3,01:04:01,161,149,12,05:23:14,90,85,8,03:33:07,69,61,5,00:4:19,113,99,9,00:3:31,109,92,12,FIN,09:31:46,42,1
752,Matthew Lamont,Australia,Male,M45-49,10:08:15,60,55,4,00:56:14,41,37,3,05:21:15,80,75,6,03:44:29,122,113,11,00:3:38,55,47,2,00:2:39,39,31,1,FIN,09:31:48,43,
500,Nick Foster,Australia,Male,M30-34,09:32:12,29,26,7,01:09:02,336,309,53,05:01:39,23,21,6,03:15:28,24,22,6,00:3:33,48,40,9,00:2:29,30,24,6,FIN,09:32:12,44,
483,Tyler Scarce,Australia,Male,M30-34,09:32:23,30,27,8,01:02:18,125,115,23,05:12:52,50,45,15,03:09:49,18,17,3,00:3:54,73,63,16,00:3:31,108,91,22,FIN,09:32:23,45,
305,Tamara Spargo,Australia,Female,F45-49,11:13:23,215,18,2,01:16:52,584,55,4,05:53:58,276,17,1,03:45:38,127,10,1,00:8:48,597,73,6,00:8:07,665,88,10,FIN,09:32:26,46,1
208,Zoran Tadic,Australia,Male,M65-69,12:38:09,487,447,3,01:11:42,422,388,3,06:31:06,558,513,3,04:39:35,466,414,3,00:7:58,500,441,3,00:7:49,627,544,7,FIN,09:32:33,47,
203,Hideki Toyokawa,Japan,Male,M55-59,11:01:40,189,174,3,01:14:26,523,476,36,05:44:14,210,195,7,03:50:29,165,150,3,00:7:46,475,420,32,00:4:46,242,211,9,FIN,09:33:27,48,1
279,Stefanie Nicholson,Australia,Female,F40-44,10:58:54,180,15,2,01:04:35,174,13,2,05:30:38,139,10,2,04:13:45,308,30,2,00:4:21,117,16,2,00:5:34,347,40,7,FIN,09:33:42,49,1
842,Mark Pacey,Australia,Male,M50-54,10:37:21,128,117,5,01:01:17,97,88,5,05:21:09,79,74,1,04:05:35,247,223,16,00:4:56,164,142,7,00:4:24,196,172,12,FIN,09:33:44,50,
158,Edward Quartly,Australia,Male,M35-39,09:40:06,34,30,4,00:57:14,54,50,7,05:11:19,44,39,6,03:23:35,45,40,5,00:4:37,135,116,13,00:3:21,89,75,13,FIN,09:34:00,51,
797,Anthony Lintern,Australia,Male,M45-49,10:10:53,69,63,5,01:08:44,321,295,33,05:14:21,55,50,1,03:37:04,84,76,7,00:5:35,227,199,22,00:5:10,293,258,27,FIN,09:34:17,52,
159,Christo Ball,Australia,Male,M35-39,09:40:34,35,31,5,00:53:39,20,17,2,04:56:09,18,17,1,03:44:53,124,115,18,00:3:13,33,26,2,00:2:40,40,32,6,FIN,09:34:28,53,
777,Byron Clarkson,Australia,Male,M45-49,10:11:19,71,65,6,00:54:40,26,23,2,05:24:58,101,95,9,03:44:23,121,112,10,00:4:26,122,104,11,00:2:53,49,40,3,FIN,09:34:41,54,
343,Yumiko Kawakami,Japan,Female,F60-64,13:18:17,607,57,1,01:28:15,836,101,4,07:01:36,745,70,3,04:34:54,447,47,1,00:8:17,538,67,3,00:5:15,305,36,1,FIN,09:36:12,55,1
497,Cristian Smith,Australia,Male,M30-34,09:36:19,31,28,9,00:56:22,42,38,8,05:07:29,34,30,9,03:25:44,47,42,13,00:3:42,62,53,13,00:3:02,58,49,13,FIN,09:36:19,56,
202,Greg Boyle,Australia,Male,M55-59,11:05:55,196,180,4,01:10:31,381,351,27,05:29:50,133,125,3,04:15:05,320,288,14,00:5:10,188,166,6,00:5:18,313,277,17,FIN,09:37:08,57,
12299,Gregory Burford,Australia,Male,M55-59,11:06:14,197,181,5,01:08:47,323,296,21,06:01:10,340,320,18,03:48:46,148,136,2,00:3:27,46,39,1,00:4:03,149,128,3,FIN,09:37:25,58,
599,Johan Borg,Australia,Male,M35-39,09:43:45,38,34,6,01:00:13,81,73,12,05:05:06,29,26,3,03:32:22,66,58,9,00:3:03,26,21,1,00:3:00,53,44,8,FIN,09:37:37,59,
477,Jarrad Davis,Australia,Male,M30-34,09:38:28,33,29,10,00:54:32,25,22,5,05:09:04,38,33,10,03:26:47,52,47,14,00:4:14,103,89,24,00:3:50,131,111,27,FIN,09:38:28,60,
115,Daniel Robson,Australia,Male,M25-29,09:43:40,37,33,4,01:06:43,246,228,36,05:14:34,57,52,8,03:17:10,27,24,4,00:3:02,25,20,2,00:2:10,18,13,2,FIN,09:39:03,61,
1081,Rich Hobson,Australia,Male,M55-59,11:08:08,199,183,6,01:03:33,152,141,6,05:19:06,72,67,2,04:36:09,452,404,22,00:5:00,171,149,4,00:4:20,187,164,4,FIN,09:39:04,62,
1074,Wally Wall,Australia,Male,M45-49,10:16:27,87,79,7,01:08:19,309,284,31,05:29:39,128,120,13,03:26:43,51,46,3,00:5:39,233,205,24,00:6:07,419,367,45,FIN,09:39:31,63,
340,Claire O’meara,Australia,Female,F60-64,13:23:27,618,60,2,01:21:38,721,78,2,06:47:22,662,58,1,05:01:20,593,65,3,00:7:02,384,44,1,00:6:05,414,52,3,FIN,09:39:55,64,1
190,Simon Nash,Australia,Male,M45-49,10:16:59,89,81,8,01:10:10,365,336,41,05:26:59,113,105,11,03:31:46,63,55,4,00:3:37,53,45,1,00:4:28,204,179,20,FIN,09:40:01,65,
173,Trent Fowler,Australia,Male,M40-44,09:59:02,51,46,4,01:01:30,101,92,12,05:17:11,65,60,8,03:34:40,72,64,8,00:3:19,38,31,6,00:2:21,23,17,1,FIN,09:40:02,66,1
859,James Knight,Australia,Male,M50-54,10:44:58,145,133,6,01:08:56,330,303,28,05:22:15,84,79,2,04:05:22,245,222,15,00:4:13,102,88,2,00:4:13,174,151,8,FIN,09:40:35,67,
150,Jordan Schmidt,Australia,Male,M25-29,09:45:33,40,35,5,01:03:45,153,142,21,05:09:44,41,36,6,03:23:31,44,39,9,00:4:37,136,117,16,00:3:56,142,121,17,FIN,09:40:55,68,
499,Kurt Hindmarsh,Australia,Male,M30-34,09:41:00,36,32,11,00:53:09,11,9,3,04:50:28,11,11,3,03:50:43,166,151,36,00:3:37,52,44,11,00:3:04,60,50,14,FIN,09:41:00,69,
131,Darren Vorster,Australia,Male,M50-54,10:46:29,149,137,7,01:06:41,242,224,18,05:45:57,224,208,17,03:40:50,101,93,4,00:8:23,549,481,57,00:4:38,225,197,14,FIN,09:41:57,70,
184,Jeff Davis,Australia,Male,M45-49,10:19:21,91,83,9,01:02:38,134,123,10,05:16:04,62,57,3,03:53:11,182,165,18,00:4:28,125,107,13,00:3:01,57,48,4,FIN,09:42:15,71,
222,Yixuan Chen,China,Female,F18-24,11:19:56,232,19,1,00:55:00,30,4,1,06:27:34,537,39,2,03:49:42,157,15,1,00:3:53,70,10,1,00:3:46,125,19,1,FIN,09:42:29,72,1
388,Lachlan Earnshaw,Antarctica,Male,M25-29,09:47:15,41,36,6,01:05:39,209,193,30,05:12:17,47,42,7,03:22:26,41,36,8,00:3:54,74,64,8,00:3:00,54,45,5,FIN,09:42:36,73,
226,Lydia Frazer,Australia,Female,F25-29,10:50:28,158,13,3,00:58:24,63,7,1,05:40:38,195,15,3,04:05:28,246,24,4,00:3:41,60,9,1,00:2:17,20,6,2,FIN,09:42:52,74,1
834,Ralph Beckmann,Australia,Male,M50-54,10:49:20,154,142,8,01:03:07,145,134,8,05:45:25,219,203,15,03:51:55,173,158,11,00:4:42,144,125,6,00:4:11,171,148,6,FIN,09:44:31,75,
1028,Steve Mann,Australia,Male,M65-69,12:54:49,540,492,4,01:08:18,307,282,1,06:38:20,603,554,4,04:48:46,530,471,4,00:9:01,617,539,8,00:10:25,816,702,10,FIN,09:45:08,76,
1073,Damien Wills,Australia,Male,M45-49,10:22:30,96,88,10,00:52:45,7,7,1,05:25:53,105,99,10,03:56:14,194,176,20,00:4:31,128,110,14,00:3:07,64,54,7,FIN,09:45:12,77,
766,Ben Folmer,Australia,Male,M45-49,10:23:07,97,89,11,01:01:35,104,95,7,05:22:54,87,82,7,03:45:47,128,118,14,00:8:05,515,453,52,00:4:47,247,215,22,FIN,09:45:47,78,
149,Kyle Davis,Australia,Male,M18-24,10:04:31,56,51,2,01:01:35,103,94,6,05:15:27,59,54,2,03:39:27,95,87,3,00:4:45,148,126,6,00:3:18,84,72,4,FIN,09:46:15,79,1
398,Sam Gliddon,Australia,Male,M25-29,09:51:24,46,41,7,01:01:03,90,82,14,05:23:19,91,86,12,03:19:31,33,29,5,00:4:19,112,98,12,00:3:14,77,66,9,FIN,09:46:43,80,
134,Uwe Moeller,Germany,Male,M55-59,11:17:03,225,207,7,01:06:22,231,213,11,05:38:19,184,171,5,04:22:03,376,335,19,00:5:17,199,174,7,00:5:02,273,239,12,FIN,09:46:47,81,
154,David Zaharakis,Australia,Male,M30-34,09:47:17,42,37,12,01:02:31,130,120,25,05:14:17,54,49,17,03:21:24,37,32,10,00:5:03,176,154,34,00:4:03,150,129,31,FIN,09:47:17,82,
940,Christopher Gordon,New Zealand,Male,M55-59,11:17:50,227,209,8,00:56:39,46,42,1,05:52:27,271,255,11,04:15:50,326,294,15,00:6:41,336,300,17,00:6:12,428,375,25,FIN,09:47:28,83,
339,Susan Hawley,Australia,Female,F60-64,13:33:57,644,64,3,01:24:54,784,90,3,07:00:35,739,67,2,04:48:49,531,60,2,00:9:37,675,86,5,00:10:03,800,109,4,FIN,09:47:30,84,
1092,Marianela Acuna,Chile,Female,F30-34,10:54:31,172,14,3,01:02:32,131,11,2,05:40:17,193,14,3,04:04:22,238,23,4,00:3:00,24,5,1,00:4:20,190,24,6,FIN,09:47:33,85,1
197,Paul Vallay,Australia,Male,M50-54,10:52:45,163,150,9,01:22:04,730,652,89,05:32:52,152,141,8,03:47:15,138,126,8,00:5:10,190,168,10,00:5:24,324,287,28,FIN,09:47:36,86,
763,Gareth Howitt,Australia,Male,M45-49,10:25:06,102,94,12,00:59:21,73,65,6,05:28:05,117,109,12,03:46:53,135,124,15,00:5:17,201,176,19,00:5:30,336,299,35,FIN,09:47:39,87,
116,Matthew Sandford,Australia,Male,M30-34,09:49:23,43,38,13,01:04:59,182,169,33,05:10:24,42,37,12,03:26:47,53,48,15,00:4:15,104,90,25,00:2:58,52,43,12,FIN,09:49:23,88,
124,Matthew Low,Australia,Male,M40-44,10:09:32,65,59,5,01:00:19,83,75,9,05:26:10,107,101,16,03:35:50,79,71,10,00:3:59,81,70,12,00:3:13,76,65,7,FIN,09:50:12,89,
117,Nathan Carn,Australia,Male,M30-34,09:50:52,44,39,14,01:01:57,115,105,20,05:18:56,71,66,20,03:22:46,43,38,12,00:4:03,91,78,20,00:3:10,67,56,15,FIN,09:50:52,90,
975,Wayne Knott,Australia,Male,M55-59,11:22:06,236,217,9,01:22:17,733,655,58,05:59:28,326,306,16,03:47:28,140,128,1,00:7:39,461,409,31,00:5:14,301,266,14,FIN,09:51:10,91,
146,Kim Dickinson,Australia,Female,F55-59,12:40:15,495,42,2,01:23:11,744,80,8,06:26:49,528,38,3,04:41:35,479,53,2,00:5:23,206,26,1,00:3:18,83,12,1,FIN,09:51:19,92,1
575,Matt Brownlie,Australia,Male,M35-39,09:57:47,48,43,7,01:02:30,128,118,21,05:24:15,97,91,13,03:21:48,40,35,4,00:5:08,184,162,22,00:4:06,155,134,19,FIN,09:51:30,93,
791,David Busuttil,Australia,Male,M45-49,10:29:23,112,104,13,01:09:13,345,317,38,05:33:20,157,146,17,03:37:45,88,80,8,00:5:24,210,184,20,00:3:42,122,104,14,FIN,09:51:40,94,
945,Gustavo Chimeli,Australia,Male,M55-59,11:22:55,238,219,10,01:05:04,184,171,8,06:06:09,376,356,21,03:58:22,205,187,6,00:7:04,391,347,24,00:6:16,442,388,26,FIN,09:51:53,95,
671,Richard Roxin,Australia,Male,M40-44,10:11:53,74,68,6,01:02:40,135,124,18,05:26:27,111,103,17,03:35:01,74,66,9,00:4:45,149,127,19,00:3:00,56,47,6,FIN,09:52:29,96,
658,Bobbie Ashman,Australia,Male,M40-44,10:12:44,76,69,7,01:07:47,286,263,39,05:18:02,69,64,10,03:38:15,90,82,12,00:6:14,294,260,45,00:2:26,28,22,3,FIN,09:53:18,97,
390,David Morgan,Australia,Male,M25-29,09:58:06,49,44,8,01:05:57,215,199,33,05:17:58,68,63,10,03:21:22,36,31,6,00:6:06,282,248,36,00:6:43,506,443,45,FIN,09:53:22,98,
394,Samuel Dodds,Australia,Male,M25-29,09:58:09,50,45,9,00:59:08,70,63,10,05:29:46,131,123,17,03:21:45,39,34,7,00:4:25,121,103,14,00:3:06,62,52,6,FIN,09:53:25,99,
832,Scott Thomson,Australia,Male,M50-54,11:00:26,186,171,10,01:02:08,121,111,6,05:40:52,196,181,10,04:04:49,240,217,14,00:5:47,250,220,15,00:6:50,516,452,52,FIN,09:54:31,100,
864,Malcolm Van Basten,Australia,Male,M50-54,11:00:39,187,172,11,01:09:26,349,321,31,05:23:02,89,84,3,04:19:26,363,324,30,00:5:12,193,170,11,00:3:33,111,94,1,FIN,09:54:43,101,
176,Leigh Gunn,Philippines,Male,M40-44,10:14:19,80,72,8,01:05:35,206,190,27,05:16:19,64,59,7,03:43:57,117,108,21,00:3:54,75,65,11,00:4:33,212,186,33,FIN,09:54:50,102,
219,Yasuhiro Moriyama,Japan,Male,M40-44,10:14:33,81,73,9,01:10:45,392,359,55,05:22:22,85,80,11,03:32:59,67,59,7,00:4:51,159,137,22,00:3:35,113,96,13,FIN,09:55:04,103,
122,Matt Jones,Australia,Male,M35-39,10:01:29,52,47,8,00:58:21,61,55,8,05:22:02,83,78,12,03:34:43,73,65,10,00:3:58,79,68,9,00:2:25,26,20,2,FIN,09:55:10,104,
932,Kelvin Franich,Australia,Male,M55-59,11:27:05,254,232,11,01:09:11,343,315,24,05:46:05,225,209,8,04:19:05,358,320,18,00:6:38,332,296,15,00:6:06,416,364,24,FIN,09:55:29,105,
125,Gareth Butler,Australia,Male,M40-44,10:15:00,82,74,10,01:01:07,92,84,11,05:26:58,112,104,18,03:40:32,100,92,17,00:3:08,28,22,3,00:3:16,79,68,8,FIN,09:55:30,106,
505,Alastair Evans,Australia,Male,M30-34,09:55:56,47,42,15,01:06:26,235,217,41,05:20:33,77,72,21,03:17:59,30,26,8,00:6:29,316,282,53,00:4:29,206,181,41,FIN,09:55:56,107,
172,Kane Finch,Australia,Male,M40-44,10:15:54,85,77,11,00:54:46,27,24,1,05:33:50,160,149,23,03:39:57,97,89,16,00:3:41,58,50,9,00:3:40,118,100,14,FIN,09:56:22,108,
673,Christopher Brown,Australia,Male,M40-44,10:16:08,86,78,12,01:00:16,82,74,8,05:36:47,173,161,28,03:29:47,60,53,5,00:4:51,160,138,23,00:4:27,200,176,31,FIN,09:56:36,109,
785,Daniel Dunbar,Australia,Male,M45-49,10:35:10,126,115,14,01:08:08,302,277,29,05:45:55,221,205,23,03:19:00,32,28,1,00:11:31,805,692,77,00:10:36,828,713,79,FIN,09:57:07,110,
584,Kristoffer Thompson,Australia,Male,M35-39,10:03:52,54,49,9,00:59:32,74,66,9,05:14:09,52,47,9,03:44:04,118,109,17,00:3:34,49,41,5,00:2:34,33,27,4,FIN,09:57:31,111,
189,Matthew Trusler,Australia,Male,M45-49,10:36:49,127,116,15,01:07:22,273,251,24,05:37:30,178,166,19,03:44:46,123,114,12,00:3:55,76,66,5,00:3:17,81,70,8,FIN,09:58:40,112,
338,Pam Hodgson,Australia,Female,F60-64,13:49:38,687,72,4,01:19:04,648,69,1,07:05:23,768,77,4,05:10:24,638,73,4,00:9:00,614,77,4,00:5:47,379,45,2,FIN,09:58:49,113,
879,Ben Freer,Australia,Male,M50-54,11:05:23,194,178,12,01:16:51,583,529,68,05:48:50,240,224,20,03:44:20,120,111,6,00:7:26,433,385,40,00:7:57,645,560,70,FIN,09:58:58,114,
179,Chris Austin,Australia,Male,M40-44,10:20:04,92,84,13,01:06:42,244,226,34,05:32:39,149,139,20,03:29:39,59,52,4,00:4:45,150,128,20,00:6:19,450,394,61,FIN,10:00:24,115,
908,James Howison,Australia,Male,M50-54,11:07:23,198,182,13,01:16:25,572,521,64,05:51:57,267,251,23,03:42:01,108,100,5,00:9:04,625,544,68,00:7:56,641,556,69,FIN,10:00:46,116,
511,Keaton Swanepoel,New Zealand,Male,M30-34,10:01:36,53,48,16,00:59:11,71,64,14,05:12:32,49,44,14,03:42:24,110,102,28,00:3:38,54,46,12,00:3:52,135,115,29,FIN,10:01:36,117,
139,Ashleigh Hartin,Australia,Female,F30-34,11:10:22,204,17,4,01:12:41,453,42,9,05:37:37,181,13,2,04:13:14,302,29,6,00:3:29,47,8,3,00:3:21,87,14,3,FIN,10:01:47,118,1
606,Tom Weldon,Australia,Male,M35-39,10:08:18,61,56,10,01:01:34,102,93,18,05:33:10,154,143,24,03:23:41,46,41,6,00:5:44,247,218,34,00:4:10,168,145,22,FIN,10:01:54,119,
16322,David Arnold,Australia,Male,M60-64,12:09:16,383,350,5,01:15:37,558,508,16,06:01:56,346,326,9,04:40:09,473,421,10,00:6:20,303,269,7,00:5:14,303,268,12,FIN,10:02:31,120,
878,Tim Stickley,Australia,Male,M50-54,11:09:37,201,185,14,01:13:04,472,429,46,05:49:36,245,229,21,03:56:48,199,181,12,00:5:04,178,156,8,00:5:06,285,251,22,FIN,10:02:47,121,
604,Steven Mcculloch,United Kingdom,Male,M35-39,10:09:18,64,58,11,01:12:57,465,422,57,05:26:21,109,102,15,03:18:22,31,27,3,00:7:52,495,436,56,00:3:46,126,107,17,FIN,10:02:54,122,
846,Michel Genon,Australia,Male,M50-54,11:09:56,202,186,15,01:16:33,578,524,66,05:29:18,125,117,5,04:13:41,306,277,26,00:6:06,281,247,19,00:4:16,179,156,9,FIN,10:03:04,123,
216,Fi Mann,Australia,Female,F50-54,12:22:44,433,35,2,01:16:25,574,52,5,06:42:50,639,54,4,04:02:47,232,22,2,00:10:33,747,101,12,00:10:09,805,111,10,FIN,10:03:28,124,1
