Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
305,Victor Navarro Castello Branco,Brazil,Male,M30-34,08:41:11,30,27,1,01:08:20,304,254,33,04:26:14,39,36,1,02:58:43,24,22,2,00:5:42,141,112,12,00:2:11,33,21,2,FIN,08:41:11,38,1
1067,Sergio Perez,Argentina,Female,M50-54,09:39:03,136,21,5,01:08:41,318,52,28,04:46:32,136,18,6,03:35:31,177,30,14,00:5:12,93,20,2,00:3:07,162,38,14,FIN,08:41:15,39,
346,Anton Van Zyl,United States,Male,M50-54,09:39:07,137,116,6,01:04:03,174,147,10,04:45:39,123,108,5,03:40:22,207,169,17,00:5:57,172,139,7,00:3:05,152,117,13,FIN,08:41:19,40,
1140,Olivier Gerbron,France,Male,M30-34,08:42:04,31,28,2,00:58:51,84,71,6,04:36:34,76,67,4,02:58:02,21,20,1,00:5:47,150,118,13,00:2:49,107,80,7,FIN,08:42:04,41,1
2048,Eric Johnson,United States,Male,M65-69,11:31:21,468,403,2,01:07:46,291,244,3,05:29:03,497,437,1,04:40:55,656,542,3,00:7:38,370,315,3,00:5:59,617,504,4,FIN,08:42:06,42,
1598,Lynette Borup,United States,Female,F60-64,12:04:39,621,89,3,01:23:12,976,160,3,05:48:42,708,83,4,04:37:23,624,106,3,00:9:39,667,118,4,00:5:43,571,103,5,FIN,08:43:03,43,1
348,Jose Ponce,Ecuador,Male,M40-44,09:00:25,62,52,9,01:01:40,124,104,13,04:35:57,71,63,10,03:13:13,69,58,10,00:6:07,198,160,26,00:3:27,225,181,27,FIN,08:43:17,44,
233,John Austin,United States,Male,M70-74,12:41:48,805,680,3,01:36:01,1567,1285,11,06:06:30,946,821,3,04:45:27,712,583,1,00:9:46,685,566,2,00:4:04,326,263,2,FIN,08:43:48,45,
218,Jaakko Rantala,Finland,Male,M35-39,08:49:25,41,36,3,01:05:00,199,168,16,04:36:19,73,65,9,02:59:52,27,25,3,00:5:10,87,68,4,00:3:05,150,115,23,FIN,08:43:51,46,1
1351,Tanya Zucco,United Kingdom,Female,F40-44,10:02:17,200,30,1,01:13:37,513,80,15,05:10:19,311,34,1,03:26:46,127,23,1,00:7:31,361,55,4,00:4:04,325,63,5,FIN,08:44:24,47,1
405,Kevin Konczak,United States,Male,M50-54,09:43:52,144,122,7,01:06:27,247,204,20,04:56:18,212,185,15,03:31:11,152,129,10,00:6:13,213,174,11,00:3:43,267,214,24,FIN,08:45:35,48,
858,Joeanna Moesgaard Nielsen,Denmark,Female,F25-29,09:47:42,158,25,1,01:02:54,142,22,3,04:45:44,125,16,1,03:52:07,268,46,4,00:5:12,94,21,1,00:1:46,14,5,1,FIN,08:46:38,49,1
198,Marcel Rath,Germany,Male,M40-44,09:04:01,63,53,10,01:11:59,447,381,48,04:24:11,30,28,1,03:18:44,84,71,16,00:4:57,72,55,11,00:4:10,337,273,41,FIN,08:46:46,50,
1147,Brendan Curran,United States,Female,M25-29,08:51:18,44,6,2,01:00:53,118,20,12,04:32:41,54,5,2,03:08:05,48,9,2,00:5:36,134,28,8,00:4:03,322,61,26,FIN,08:47:06,51,1
252,Louis-Philippe Mcgraw,Canada,Male,M50-54,09:46:01,151,128,8,01:08:56,331,279,29,04:55:53,209,182,14,03:31:25,153,130,11,00:6:57,298,250,19,00:2:51,116,87,8,FIN,08:47:31,52,
311,Mike Roberts,United States,Male,M55-59,10:08:41,217,185,5,01:03:53,166,140,7,05:04:13,274,244,10,03:52:40,275,228,8,00:5:24,110,86,1,00:2:30,68,48,1,FIN,08:47:32,53,
997,Nicolas Longo,United States,Male,M18-24,09:04:57,65,55,3,01:04:21,184,155,11,04:30:01,47,43,3,03:23:01,106,87,6,00:4:53,66,49,3,00:2:41,90,66,3,FIN,08:48:29,54,
1721,omar tayara rodriguez,Spain,Male,M40-44,09:06:06,69,59,11,00:53:24,24,24,2,04:45:59,128,112,20,03:18:25,81,69,15,00:5:25,116,91,16,00:2:53,123,94,12,FIN,08:48:47,55,
282,Jeffrey Schleppy,United States,Male,M45-49,09:23:08,102,86,5,01:09:36,359,303,34,04:39:40,96,84,5,03:22:36,103,84,6,00:7:29,360,306,34,00:3:47,278,223,21,FIN,08:49:24,56,
349,Dougin Walker,United States,Male,M55-59,10:11:22,223,191,6,00:54:28,32,31,1,05:07:19,291,260,12,03:56:05,300,248,10,00:8:10,438,369,17,00:5:19,495,405,21,FIN,08:49:52,57,
1793,Sage Costen,United States,Male,M18-24,09:06:29,71,61,4,01:03:35,160,136,10,04:46:50,138,119,6,03:07:53,47,39,2,00:5:49,154,122,9,00:2:22,52,36,2,FIN,08:49:58,58,
213,Markku Parkkonen,Finland,Male,M50-54,09:49:16,162,137,9,00:59:36,92,77,3,04:40:09,99,87,3,04:01:18,338,281,29,00:6:00,180,145,9,00:2:12,39,26,1,FIN,08:50:27,59,
351,Gail Norman,United States,Female,F65-69,12:56:55,887,140,2,01:32:55,1472,260,4,06:14:24,1037,145,2,04:49:11,740,135,2,00:10:35,825,150,1,00:9:50,1350,285,4,FIN,08:50:28,60,1
290,Jennifer Cross,United States,Female,F45-49,10:24:38,261,39,1,01:13:19,501,78,4,05:23:42,435,53,2,03:39:00,198,38,3,00:4:59,74,19,1,00:3:38,256,52,4,FIN,08:51:00,61,1
1016,Glen Skelton,United States,Male,M65-69,11:43:16,516,445,3,01:18:22,707,599,10,05:37:25,577,511,4,04:25:00,520,432,2,00:13:35,1298,1036,12,00:8:55,1205,953,14,FIN,08:51:06,62,
308,Juan Calle,Colombia,Male,M35-39,08:56:45,54,45,4,00:58:00,67,60,5,04:36:51,79,70,11,03:10:13,54,44,8,00:5:32,128,101,15,00:6:10,660,536,82,FIN,08:51:06,63,
369,David Almeida,Brazil,Male,M35-39,08:56:46,55,46,5,01:06:16,236,195,20,04:42:33,110,98,19,02:59:39,26,24,2,00:5:25,115,90,13,00:2:52,119,90,17,FIN,08:51:07,64,
1572,Matt Triick,United States,Male,M40-44,09:08:54,77,67,12,01:05:27,210,177,25,04:41:41,107,95,16,03:11:02,59,49,6,00:6:35,252,209,32,00:4:09,336,272,40,FIN,08:51:29,65,
209,Santtu Pyymäki,Finland,Male,M40-44,09:09:26,78,68,13,01:10:21,395,334,44,04:24:49,34,32,3,03:26:38,125,103,19,00:5:03,79,60,12,00:2:35,78,57,2,FIN,08:52:00,66,
332,Luisma Kittlein,Argentina,Male,M35-39,08:57:41,57,48,6,01:06:46,257,214,23,04:39:09,94,82,14,03:04:32,37,34,6,00:4:42,59,42,2,00:2:32,69,49,10,FIN,08:52:02,67,
264,Jack Putney,United States,Male,M18-24,09:08:44,76,66,5,01:08:59,334,281,18,04:47:14,141,122,7,03:05:41,38,35,1,00:4:41,58,41,1,00:2:09,31,19,1,FIN,08:52:09,68,
1338,Benjamin Gatte,United States,Male,M35-39,08:57:50,59,50,7,01:03:10,152,130,11,04:42:04,108,96,18,03:03:53,35,32,5,00:6:23,231,190,30,00:2:19,45,30,6,FIN,08:52:11,69,
804,Lindsay Dibona,United States,Female,F35-39,10:00:37,196,29,4,01:05:42,219,36,3,05:11:58,329,36,6,03:34:00,168,26,4,00:5:28,123,27,3,00:3:30,232,46,7,FIN,08:52:30,70,1
1540,Lida Kuehn,United States,Female,F60-64,12:18:19,683,99,4,01:07:14,274,45,2,05:33:45,536,62,2,05:22:13,1072,193,6,00:8:30,492,83,3,00:6:37,757,144,9,FIN,08:52:55,71,
219,Alois Rigam,Austria,Male,M50-54,09:52:56,171,144,10,01:19:39,783,665,70,04:57:48,227,200,17,03:26:29,123,101,5,00:6:19,221,180,13,00:2:41,92,67,7,FIN,08:53:45,72,
1840,Bob Mueller,United States,Male,M55-59,10:16:41,237,201,7,00:59:55,96,80,3,05:00:12,247,219,9,04:06:37,369,306,14,00:6:26,236,195,5,00:3:31,233,187,4,FIN,08:54:28,73,
364,Emmanuel Ruelis,United States,Male,M40-44,09:12:34,82,70,14,00:52:25,19,19,1,04:56:30,214,187,32,03:15:45,72,61,11,00:4:53,67,50,8,00:3:02,145,110,15,FIN,08:55:03,74,
266,Daniel Royce,United States,Male,M40-44,09:12:36,83,71,15,00:55:48,46,44,5,04:37:14,82,73,14,03:29:27,142,119,25,00:6:38,257,213,33,00:3:29,228,184,28,FIN,08:55:04,75,
662,Nicky Detry,Belgium,Male,M50-54,09:57:21,187,159,11,01:07:59,295,247,24,05:20:56,407,361,32,03:18:58,85,72,2,00:5:48,153,121,6,00:3:41,264,212,23,FIN,08:57:44,76,
1110,Edward Slovenkay,United States,Male,M50-54,09:57:23,188,160,12,01:03:11,154,131,8,05:09:16,300,268,22,03:33:13,164,139,13,00:7:05,318,270,21,00:4:38,406,334,34,FIN,08:57:45,77,
1712,Brian Pawlowski,United States,Male,M40-44,09:17:03,90,78,16,01:07:36,287,240,35,04:29:25,45,41,5,03:29:16,140,117,24,00:7:31,364,309,51,00:3:14,184,144,21,FIN,08:59:23,78,
368,Brian Walter,United States,Male,M55-59,10:22:48,256,219,8,01:10:02,379,318,21,05:11:16,323,288,16,03:47:15,238,196,3,00:8:38,513,427,24,00:5:37,552,451,25,FIN,08:59:46,79,
1389,Thomas Fellows,United States,Male,M35-39,09:05:43,67,57,8,01:08:23,306,256,31,04:41:16,103,91,17,03:08:28,49,40,7,00:5:24,113,89,12,00:2:10,32,20,3,FIN,08:59:59,80,
403,Kevin Reagin,United States,Male,M35-39,09:06:05,68,58,9,01:04:15,179,151,15,04:32:04,50,46,5,03:19:30,88,75,15,00:6:49,279,233,39,00:3:27,226,182,33,FIN,09:00:20,81,
367,Kenneth Mckenzie,United Kingdom,Male,M50-54,10:00:24,192,164,13,01:05:12,204,172,15,04:50:42,170,149,9,03:55:31,294,243,23,00:6:05,196,158,10,00:2:55,129,98,10,FIN,09:00:28,82,
1068,Marco Wiedenhofer,Germany,Male,M50-54,10:00:36,195,167,14,01:08:03,298,248,25,04:55:49,208,181,13,03:47:48,242,199,20,00:6:23,233,192,15,00:2:33,75,54,3,FIN,09:00:39,83,
905,Andy Grant,United States,Male,M35-39,09:06:51,72,62,10,01:03:53,167,141,12,04:36:41,77,68,10,03:18:34,82,70,13,00:5:10,88,69,5,00:2:33,74,53,11,FIN,09:01:06,84,
1031,Andrew Reardon,United Kingdom,Male,M45-49,09:36:06,131,111,6,01:08:56,330,278,28,04:44:40,116,102,7,03:33:26,165,140,14,00:5:10,89,70,2,00:3:55,299,242,23,FIN,09:01:35,85,
864,Eduardo Carrer Viana,Brazil,Male,M18-24,09:18:30,93,80,6,01:00:51,116,97,6,04:46:13,132,116,5,03:20:22,91,76,5,00:7:36,368,313,21,00:3:29,229,185,14,FIN,09:01:37,86,
498,Shawn Van Der Meulen,South Africa,Male,M40-44,09:19:30,95,81,17,01:03:45,163,138,19,04:48:30,150,130,23,03:17:47,80,68,14,00:5:13,98,76,14,00:4:15,345,280,42,FIN,09:01:45,87,
1565,Mary Soderberg,United States,Female,F25-29,10:04:48,205,31,2,00:56:53,52,5,1,05:22:08,422,50,3,03:37:37,193,36,3,00:5:54,163,33,3,00:2:16,41,14,2,FIN,09:01:57,88,1
694,Vincent Legere,Canada,Male,M45-49,09:37:28,132,112,7,01:07:37,288,241,24,05:00:58,255,227,26,03:19:18,86,73,4,00:5:38,136,108,5,00:3:56,302,245,24,FIN,09:02:52,89,
1443,Laurent Marcilloux,France,Male,M35-39,09:08:40,75,65,11,01:09:16,342,289,38,04:33:26,57,51,6,03:17:22,78,66,12,00:5:23,109,85,10,00:3:13,183,143,26,FIN,09:02:54,90,
229,Jens Bitsch-Norhave,Denmark,Male,M50-54,10:03:25,201,171,15,01:05:54,226,189,17,05:18:30,388,344,29,03:29:41,144,121,7,00:5:47,149,117,5,00:3:33,238,190,21,FIN,09:03:11,91,
248,Richard Ledain Santiago,Spain,Male,M40-44,09:21:40,99,84,18,01:06:12,232,193,29,04:32:29,52,48,7,03:34:26,170,143,26,00:5:34,131,104,18,00:3:00,140,105,14,FIN,09:03:51,92,
1424,Joost Van Rens,Netherlands,Male,M45-49,09:38:33,135,115,8,01:07:07,270,226,20,04:50:09,165,145,12,03:31:07,150,127,11,00:6:34,251,208,22,00:3:35,247,198,18,FIN,09:03:53,93,
1733,Timothy Connelly,United States,Male,M55-59,10:27:38,268,228,9,01:10:35,407,344,22,04:56:56,219,192,4,04:08:16,386,321,15,00:7:15,337,286,12,00:4:36,395,325,14,FIN,09:03:58,94,
1360,Agustín Marcó,Argentina,Male,M40-44,09:22:52,100,85,19,01:10:12,388,327,43,05:01:40,257,229,40,03:03:12,33,31,3,00:4:56,71,54,10,00:2:51,114,86,10,FIN,09:05:01,95,
586,Tressa Breindel,United States,Female,F45-49,10:41:40,307,43,2,01:21:37,898,142,9,05:23:22,431,51,1,03:36:06,182,31,2,00:10:43,843,155,17,00:9:52,1354,286,30,FIN,09:05:28,96,1
1932,Mark Harousseau,United States,Male,M30-34,09:05:33,66,56,3,01:08:04,299,249,31,04:38:13,90,80,7,03:11:03,60,50,4,00:5:30,125,98,9,00:2:43,94,69,6,FIN,09:05:33,97,1
357,Katherine Thompson,United States,Female,F30-34,10:07:55,215,32,1,01:16:01,591,93,12,05:08:04,292,32,1,03:33:10,163,25,1,00:7:18,340,52,4,00:3:22,209,42,2,FIN,09:05:43,98,1
324,Nicholas Modrzejewski,United States,Male,M40-44,09:23:55,104,88,20,01:05:52,225,188,28,04:49:12,156,136,24,03:21:21,95,80,17,00:4:46,63,46,6,00:2:43,95,70,6,FIN,09:06:02,99,
673,Alexis Sauma,Chile,Male,M50-54,10:06:38,207,176,16,01:02:28,133,113,7,05:23:22,430,380,38,03:30:05,147,124,8,00:6:55,291,244,17,00:3:47,277,222,25,FIN,09:06:05,100,
1905,Stephen Fedec,United States,Male,M65-69,12:03:59,615,528,4,01:06:22,239,198,1,05:50:39,731,646,10,04:46:19,715,586,5,00:9:42,674,556,8,00:10:57,1496,1192,21,FIN,09:06:45,101,
1242,Johan Nyberg,Sweden,Male,M40-44,09:24:46,106,90,21,01:02:54,141,120,17,04:52:06,179,154,27,03:17:36,79,67,13,00:6:51,285,239,40,00:5:19,497,407,56,FIN,09:06:51,102,
384,Lucas Caron,United States,Male,M30-34,09:07:28,73,63,4,01:03:46,164,139,18,04:28:47,44,40,2,03:25:56,118,98,9,00:5:51,158,126,15,00:3:07,161,124,9,FIN,09:07:28,103,
1896,Waverly Schnetzler,United States,Female,F18-24,10:39:14,298,42,1,01:05:31,211,34,1,05:29:06,498,61,1,03:54:12,289,51,1,00:6:33,245,42,1,00:3:52,286,57,2,FIN,09:07:37,104,1
387,Zev Myerowitz,United States,Male,M35-39,09:14:02,86,74,12,00:59:35,91,76,6,04:25:27,36,34,2,03:39:51,205,167,34,00:6:05,193,155,26,00:3:04,147,112,22,FIN,09:08:12,105,
224,Kyle Martinelli,United States,Male,M30-34,09:08:27,74,64,5,01:03:02,146,124,14,04:35:11,69,62,3,03:20:36,92,77,6,00:5:39,139,111,11,00:3:58,308,251,31,FIN,09:08:27,106,
607,John Berkeljon,Netherlands,Male,M55-59,10:33:14,284,244,10,01:11:55,445,379,27,05:11:59,330,294,18,03:55:49,297,245,9,00:7:36,367,312,14,00:5:55,603,493,29,FIN,09:08:49,107,
1496,Alexandra Vano,France,Female,F30-34,10:11:32,225,33,2,01:06:24,241,42,4,05:09:17,301,33,2,03:45:57,232,42,3,00:6:57,295,48,1,00:2:58,134,33,1,FIN,09:08:58,108,1
1553,Christian Ortz,Germany,Male,M45-49,09:44:03,145,123,9,01:16:58,638,540,65,04:52:29,182,157,15,03:25:11,114,94,8,00:6:05,194,156,11,00:3:19,202,161,14,FIN,09:09:03,109,
285,Altino Machado,Brazil,Male,M35-39,09:15:09,88,76,13,01:06:38,252,209,22,04:45:51,127,111,22,03:12:12,67,56,9,00:8:09,437,368,58,00:2:19,46,31,7,FIN,09:09:19,110,
845,Vanessa Massey,Australia,Female,F35-39,10:19:42,247,37,5,00:56:34,51,4,1,05:11:16,322,35,5,04:03:50,354,61,6,00:5:13,95,22,1,00:2:50,111,28,4,FIN,09:09:25,111,1
380,Tom Pignatello,United States,Male,M25-29,09:14:12,87,75,3,01:09:24,350,296,34,04:36:12,72,64,3,03:15:16,71,60,4,00:8:38,517,430,49,00:4:42,411,339,34,FIN,09:09:49,112,
914,Todd Viens,United States,Male,M50-54,10:10:55,222,190,17,01:10:54,416,353,39,05:04:27,276,246,20,03:43:05,217,178,18,00:7:12,329,279,22,00:5:17,490,400,42,FIN,09:09:56,113,
337,Jon Hammond,United States,Male,M30-34,09:10:59,81,69,6,01:00:12,104,86,7,04:52:09,180,155,16,03:09:24,53,43,3,00:6:51,284,238,28,00:2:24,56,39,3,FIN,09:10:59,114,
1804,Tara Rooney,United States,Female,F25-29,10:15:07,232,36,3,01:10:55,418,64,7,05:17:54,380,44,2,03:36:09,184,33,2,00:7:10,325,50,6,00:3:00,138,35,4,FIN,09:11:12,115,1
1096,Dr. Moritz Boeddinghaus,Germany,Male,M35-39,09:17:06,91,79,14,00:57:42,61,55,2,04:49:30,159,139,29,03:21:30,96,81,16,00:5:28,120,95,14,00:2:55,128,97,18,FIN,09:11:15,116,
843,Magnus Linder,Sweden,Male,M45-49,09:46:26,153,130,10,01:09:28,353,297,32,04:46:21,133,117,9,03:40:45,208,170,17,00:6:26,237,196,19,00:3:26,221,177,16,FIN,09:11:18,117,
1980,Nicholas Bongi,United States,Male,M25-29,09:15:56,89,77,4,00:59:10,86,73,7,04:44:47,117,103,8,03:23:12,107,88,6,00:5:17,103,80,6,00:3:30,230,186,16,FIN,09:11:32,118,
263,Stephan Nittel,Germany,Male,M40-44,09:30:13,115,97,22,01:08:29,309,259,36,04:45:30,122,107,18,03:28:18,131,108,23,00:4:42,60,43,4,00:3:14,186,146,22,FIN,09:12:08,119,
1557,Juliana Amaral,Brazil,Female,F45-49,10:50:23,341,50,3,01:20:05,806,122,7,05:27:57,483,59,3,03:45:56,231,41,4,00:8:58,573,102,11,00:7:27,923,182,18,FIN,09:12:53,120,1
108,Vaden Padgett,United States,Male,M50-54,10:14:39,230,195,18,01:03:22,156,133,9,05:08:26,297,265,21,03:50:43,260,216,21,00:9:42,671,553,56,00:2:26,58,41,2,FIN,09:13:18,121,
382,Ramsey Sybel,United States,Female,M35-39,09:19:21,94,14,15,01:11:04,424,65,51,04:26:46,41,4,3,03:32:04,157,24,24,00:5:43,143,30,16,00:3:44,269,55,36,FIN,09:13:28,122,
306,Mike Consolini,United States,Male,M35-39,09:19:43,96,82,16,01:13:30,507,429,63,04:37:23,84,74,12,03:19:28,87,74,14,00:6:00,178,143,23,00:3:22,211,169,30,FIN,09:13:50,123,
