Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
106,Rasmus Brandi,Denmark,Male,M18-24,08:36:52,25,25,5,01:01:50,208,192,28,04:25:04,25,25,6,03:04:41,48,47,6,00:2:58,10,10,3,00:2:20,114,97,15,FIN,08:21:15,33,
941,Sebastian Schatz,Austria,Male,M25-29,08:25:36,15,15,5,00:56:58,72,68,15,04:34:20,77,77,21,02:47:05,4,4,2,00:4:23,193,168,33,00:2:50,248,208,40,FIN,08:21:36,34,1
33,Julia De Leeuw,Netherlands,Female,F30-34,09:19:16,142,2,2,00:57:39,88,6,3,04:53:12,318,5,4,03:21:32,174,6,5,00:3:46,90,8,4,00:3:06,334,53,13,FIN,08:22:03,35,1
869,Niklas Hornshøj Jensen,Denmark,Male,M30-34,08:22:16,11,11,5,00:53:46,31,31,7,04:18:51,10,10,5,03:03:59,44,43,16,00:3:51,102,92,19,00:1:49,31,29,7,FIN,08:22:16,36,1
29,Filip Tefke Klein,Denmark,Male,M55-59,09:40:06,255,249,3,01:08:07,578,522,14,04:37:24,105,105,1,03:46:09,598,552,13,00:4:56,330,284,9,00:3:30,492,419,17,FIN,08:22:46,37,
160,Päivi Tryyki,Finland,Female,F55-59,10:46:31,871,68,1,01:12:51,1003,109,3,05:26:45,1065,74,2,04:00:09,938,88,2,00:4:28,216,28,1,00:2:17,105,15,1,FIN,08:22:51,38,1
44,Joey Van De Beek,Netherlands,Male,M30-34,08:23:28,14,14,6,01:02:46,258,238,48,04:26:19,30,30,12,02:49:13,5,5,3,00:3:22,34,32,5,00:1:49,32,30,8,FIN,08:23:28,39,
238,Cathrine Øhlers,Denmark,Female,F25-29,09:22:43,157,3,1,01:02:59,266,22,5,04:42:28,165,1,1,03:30:38,308,14,3,00:4:12,159,18,6,00:2:26,134,21,7,FIN,08:24:15,40,1
1337,Marin Koceic,Croatia,Male,M45-49,08:57:11,73,73,4,00:53:08,24,24,2,04:44:08,185,184,13,03:13:51,106,103,8,00:3:16,29,27,4,00:2:48,244,205,18,FIN,08:25:00,41,1
40,Matthew Evans,United Kingdom,Male,M45-49,08:57:20,75,75,5,01:01:57,212,196,18,04:36:17,90,90,4,03:13:28,100,97,7,00:3:33,60,55,6,00:2:06,72,63,5,FIN,08:25:08,42,
1251,Michelle Simons,Netherlands,Female,F30-34,09:22:47,160,4,3,01:01:30,189,16,8,05:01:18,478,6,5,03:12:49,94,2,2,00:4:23,191,25,8,00:2:48,241,39,7,FIN,08:25:12,43,1
1487,Angelo Barone,Italy,Male,M45-49,08:57:41,77,77,6,00:56:54,69,65,7,04:44:30,191,190,14,03:09:55,76,75,3,00:3:23,37,35,5,00:2:59,296,247,25,FIN,08:25:28,44,
161,Paula Luokola,Finland,Female,F45-49,09:54:37,395,13,1,01:09:40,702,70,10,05:06:57,615,20,3,03:28:43,278,10,1,00:5:09,388,52,5,00:4:08,764,103,18,FIN,08:25:29,45,1
188,Joachim Toftegaard Hansen,Denmark,Male,M25-29,08:29:45,19,19,6,00:55:50,54,52,12,04:23:14,20,20,4,03:05:14,50,49,10,00:3:24,39,37,12,00:2:04,60,55,12,FIN,08:25:43,46,1
236,Klaus Brügmann,Denmark,Male,M65-69,11:09:50,1102,1003,2,01:12:02,903,805,1,05:30:45,1151,1065,2,04:16:08,1251,1112,3,00:7:29,1147,966,3,00:3:26,470,400,1,FIN,08:25:51,47,
848,Henrik Apel,Germany,Male,M40-44,08:43:44,35,35,5,00:58:16,100,93,11,04:36:21,92,92,14,03:03:19,38,37,7,00:3:50,98,88,9,00:1:58,46,41,5,FIN,08:27:07,48,
2206,Christian Jensen,Denmark,Male,M40-44,08:44:10,36,36,6,01:11:10,819,733,90,04:34:02,71,71,9,02:53:41,13,13,1,00:3:20,32,30,3,00:1:58,47,42,6,FIN,08:27:33,49,
23,Benjamin Ueltschi,Switzerland,Male,M30-34,08:27:35,16,16,7,00:56:01,55,53,13,04:26:26,31,31,13,02:58:28,26,26,10,00:4:09,147,131,24,00:2:31,160,134,29,FIN,08:27:35,50,
2222,Jesper Fink Petersen,Denmark,Male,M50-54,09:24:26,169,165,7,01:09:24,670,605,49,04:40:39,151,151,4,03:24:52,223,215,12,00:5:22,465,405,34,00:4:09,769,666,65,FIN,08:28:06,51,
1339,Mark Livingston,United Kingdom,Male,M55-59,09:47:03,321,313,4,01:04:09,321,299,7,05:05:51,586,569,23,03:27:43,261,253,3,00:5:39,562,489,20,00:3:40,561,479,21,FIN,08:28:47,52,
2197,Tom Dreyer,Germany,Male,M25-29,08:33:06,20,20,7,00:55:33,49,47,11,04:28:43,41,41,11,03:03:43,41,40,8,00:3:09,22,21,6,00:1:59,49,44,10,FIN,08:29:02,53,
979,Pieter Luyckx,Belgium,Male,M25-29,08:33:52,22,22,8,00:54:28,39,38,9,04:29:17,45,45,13,03:03:25,39,38,7,00:3:36,66,61,17,00:3:06,338,285,57,FIN,08:29:48,54,
1231,Gabriel Callies,France,Male,M45-49,09:02:19,85,85,7,01:02:19,231,214,21,04:34:29,79,79,3,03:18:11,146,141,9,00:5:11,404,351,40,00:2:08,78,69,6,FIN,08:29:49,55,
2393,Nils Hegerding,Germany,Male,M50-54,09:26:34,178,174,8,01:06:13,439,407,31,04:53:20,322,317,25,03:16:49,131,126,6,00:6:22,775,664,59,00:3:51,642,553,50,FIN,08:30:01,56,
169,Lars Flamand,Denmark,Male,M55-59,09:49:17,344,335,5,01:16:33,1346,1186,67,04:49:16,261,260,6,03:33:41,376,358,6,00:6:04,675,579,26,00:3:43,591,507,24,FIN,08:30:43,57,
42,Tricia Strelioff,Ireland,Female,F50-54,10:29:27,705,48,1,01:10:19,750,75,3,05:17:30,849,41,1,03:54:11,799,69,2,00:4:22,189,24,2,00:3:04,328,52,4,FIN,08:31:25,58,1
2111,Lars Bønløkke,Denmark,Male,M55-59,09:50:06,355,346,6,01:12:06,911,812,37,04:55:36,360,355,11,03:33:28,370,353,5,00:6:12,718,617,29,00:2:43,220,186,7,FIN,08:31:26,59,
630,Sonia Tomegros Regalado,Denmark,Female,F30-34,09:30:10,198,5,4,01:02:31,245,20,9,04:50:06,276,3,2,03:29:14,286,11,7,00:3:53,104,11,5,00:4:25,903,118,30,FIN,08:31:50,60,1
183,Mikael Kristensen,Denmark,Male,M55-59,09:52:12,370,360,7,01:12:34,974,870,44,04:55:52,367,362,12,03:36:51,438,412,8,00:3:51,99,89,1,00:3:04,326,275,9,FIN,08:33:15,61,
116,Lotte Høj Thomsen,Denmark,Female,F45-49,10:04:08,486,22,2,01:07:37,536,48,5,05:05:30,576,15,2,03:41:59,522,35,5,00:4:11,156,17,1,00:4:52,1109,141,22,FIN,08:33:34,62,1
89,Quin Beech,United Kingdom,Male,M60-64,10:22:24,633,593,3,01:14:03,1110,989,9,05:11:37,717,688,9,03:45:27,582,540,3,00:6:30,822,707,12,00:4:47,1062,926,16,FIN,08:34:13,63,
1377,Nina Bergkulla,Finland,Female,F50-54,10:32:58,738,51,2,01:15:40,1261,145,7,05:18:08,867,43,2,03:52:46,761,65,1,00:4:09,146,16,1,00:2:15,93,12,1,FIN,08:34:17,64,1
2274,Gary Parker,United Kingdom,Male,M55-59,09:53:32,382,372,8,01:07:49,555,502,12,04:59:43,444,439,15,03:38:39,465,437,9,00:5:02,355,306,10,00:2:19,108,93,3,FIN,08:34:24,65,
2028,Sara Hillerup,Denmark,Female,F25-29,09:34:14,218,6,2,01:06:56,480,36,9,05:04:01,534,11,3,03:15:25,119,5,1,00:5:39,558,73,17,00:2:13,92,11,4,FIN,08:34:34,66,1
43,Carsten Kraghede,Denmark,Male,M50-54,09:31:53,206,201,9,01:07:39,538,490,36,04:49:57,273,271,18,03:24:25,221,213,11,00:6:39,879,763,72,00:3:13,382,321,25,FIN,08:34:48,67,
602,Galit Heller,Israel,Female,F55-59,11:02:35,1038,89,2,01:08:27,599,57,2,05:38:43,1351,114,4,03:57:39,894,82,1,00:10:06,1819,290,14,00:7:40,1909,283,9,FIN,08:35:21,68,1
158,Djalil Baiou,United Kingdom,Male,M40-44,08:52:25,57,57,7,01:02:16,227,210,21,04:37:22,104,104,16,03:03:14,36,35,6,00:5:59,652,560,70,00:3:34,518,441,53,FIN,08:35:32,69,
2562,Anders Buur,Denmark,Male,M18-24,08:51:38,51,51,6,01:04:12,328,306,39,04:27:27,36,36,7,03:13:33,102,99,8,00:3:16,28,26,5,00:3:12,379,318,43,FIN,08:35:34,70,
1223,Alexander Parsons,United Kingdom,Male,M18-24,08:51:38,52,52,7,01:08:11,580,524,62,04:38:39,119,119,14,02:57:52,22,22,5,00:3:53,106,95,18,00:3:03,323,272,37,FIN,08:35:34,71,
175,Mads Enevoldsen,Denmark,Male,M25-29,08:40:08,28,28,9,00:57:28,86,81,19,04:29:52,50,50,15,03:06:30,59,58,12,00:4:26,209,182,35,00:1:53,39,35,8,FIN,08:36:01,72,
1093,Fabian Bannwart,Switzerland,Male,M30-34,08:36:34,24,24,8,00:52:58,21,21,5,04:45:02,198,197,45,02:53:17,12,12,6,00:3:22,35,33,6,00:1:54,40,36,10,FIN,08:36:34,73,
320,Patrick Digel,Germany,Male,M35-39,08:42:03,32,32,1,00:57:56,94,88,12,04:35:08,86,86,9,03:02:36,34,33,3,00:3:32,57,52,6,00:2:51,254,214,31,FIN,08:36:34,74,1
28,Beno Krasovec,Slovenia,Male,M55-59,09:56:24,419,404,9,01:12:27,955,853,43,04:58:38,419,414,14,03:35:17,405,383,7,00:8:06,1331,1118,52,00:1:56,43,38,1,FIN,08:36:53,75,
1777,Maria-Louise Obitsø Stamp,Denmark,Female,F45-49,10:08:35,513,26,3,01:07:46,550,52,6,05:11:49,724,31,5,03:40:48,502,31,3,00:5:19,448,57,6,00:2:53,264,43,5,FIN,08:37:21,76,1
1043,Ken Demiddel,Belgium,Male,M50-54,09:34:53,224,218,10,01:02:34,247,227,13,04:48:49,254,253,13,03:32:54,356,339,20,00:6:37,862,746,68,00:3:59,704,608,57,FIN,08:37:30,77,
366,Lasse Lynge Jonassen,Denmark,Male,M18-24,08:53:49,61,61,8,01:05:49,420,391,50,04:24:25,21,21,4,03:16:51,132,127,13,00:4:14,166,146,23,00:2:30,156,131,21,FIN,08:37:41,78,
41,Emanuele Ciotti,Italy,Male,M40-44,08:55:07,65,65,8,00:57:43,89,83,9,04:40:17,142,142,22,03:09:20,71,70,12,00:5:05,371,321,45,00:2:43,219,185,25,FIN,08:38:09,79,
60,Christian Slettebo,Sweden,Male,M30-34,08:38:23,26,26,9,00:55:44,52,50,11,04:26:34,32,32,14,03:09:52,75,74,23,00:3:37,70,65,13,00:2:37,188,157,35,FIN,08:38:23,80,
6,Dariusz Walkowiak,Poland,Male,M40-44,08:55:25,67,67,9,00:57:03,78,74,8,04:32:20,60,60,6,03:18:03,144,139,18,00:5:01,351,302,38,00:2:59,294,245,27,FIN,08:38:26,81,
2076,David Herrera Gonzalez,Spain,Male,M40-44,08:56:12,69,69,10,00:58:20,103,96,12,04:39:06,125,125,19,03:10:02,77,76,13,00:4:16,172,151,18,00:4:28,929,808,105,FIN,08:39:12,82,
757,Vibeke Knudsen,Denmark,Female,F60-64,11:59:31,1572,169,2,01:17:56,1490,188,3,05:49:16,1565,149,2,04:41:48,1688,218,2,00:6:15,731,106,1,00:4:16,830,109,1,FIN,08:39:20,83,
488,Rene Hoep,Netherlands,Male,M35-39,08:45:15,39,39,2,00:59:46,137,125,19,04:43:35,180,179,31,02:55:16,16,16,2,00:3:54,109,98,14,00:2:45,232,194,27,FIN,08:39:44,84,1
629,Tomas Bulotas,Lithuania,Male,M50-54,09:37:35,240,234,11,01:01:41,198,182,9,04:55:37,361,356,28,03:32:29,347,330,19,00:4:33,236,203,10,00:3:16,398,333,28,FIN,08:39:56,85,
1631,Argi Patrick,Monaco,Male,M50-54,09:38:28,244,238,12,01:07:27,519,473,35,04:52:04,304,301,23,03:30:44,311,297,13,00:4:40,265,228,15,00:3:33,511,434,37,FIN,08:40:44,86,
1281,Josh Kent,United Kingdom,Male,M25-29,08:44:53,38,38,10,00:59:42,131,120,28,04:32:33,62,62,19,03:06:42,60,59,13,00:4:39,258,223,45,00:1:17,1,1,1,FIN,08:40:44,87,
504,Ynske Rodenhuis,Netherlands,Female,F40-44,09:58:11,434,17,1,01:02:27,243,19,2,05:21:19,927,55,6,03:28:01,270,9,1,00:3:55,111,12,1,00:2:28,144,24,2,FIN,08:40:50,88,1
39,Robin Lecoeur,France,Male,M30-34,08:41:29,29,29,10,01:01:23,185,170,35,04:32:19,58,58,18,03:01:43,33,32,14,00:3:58,117,104,22,00:2:07,75,66,15,FIN,08:41:29,89,
306,Mikkel Olsen,Denmark,Male,M25-29,08:45:42,40,40,11,01:04:15,331,309,63,04:22:07,17,17,3,03:11:58,86,85,21,00:4:18,176,155,29,00:3:04,331,279,56,FIN,08:41:32,90,
522,Caroline Corfitzen,Denmark,Female,F30-34,09:41:02,261,7,5,01:05:25,399,28,12,05:05:28,573,14,7,03:22:41,190,7,6,00:4:48,303,42,13,00:2:41,207,33,5,FIN,08:41:35,91,1
1736,Florian Weyerhäuser,Germany,Male,M30-34,08:41:36,30,30,11,00:57:05,80,76,16,04:39:39,128,128,36,02:58:14,24,24,8,00:3:28,46,42,9,00:3:11,371,312,61,FIN,08:41:36,92,
1462,Nicky Feraud Thalabart,France,Female,F40-44,09:59:19,447,18,2,01:06:38,461,34,4,05:04:27,540,12,1,03:40:51,503,32,3,00:4:25,200,27,4,00:2:58,290,49,4,FIN,08:41:49,93,1
1742,Martin Madsen,Denmark,Male,M30-34,08:42:04,33,33,12,00:53:16,26,26,6,04:30:24,53,53,17,03:10:44,79,78,24,00:4:19,182,161,29,00:3:22,443,376,75,FIN,08:42:04,94,
85,Kevin Van De Wetering,Netherlands,Male,M25-29,08:46:34,41,41,12,00:59:42,132,121,29,04:32:20,59,59,18,03:08:31,64,63,15,00:3:30,51,46,14,00:2:30,154,129,25,FIN,08:42:24,95,
2409,Mario Holze,Germany,Male,M45-49,09:15:42,129,128,8,00:59:27,126,116,12,04:37:14,103,103,9,03:28:50,280,270,19,00:2:58,9,9,2,00:7:14,1809,1546,200,FIN,08:42:24,96,
37,Denis Pozzo Di Borgo,France,Male,M60-64,10:33:13,743,692,4,01:06:07,434,404,5,05:17:27,846,806,11,03:59:57,931,845,7,00:5:31,517,454,6,00:4:11,786,682,12,FIN,08:43:09,97,
1196,Egil Solstad,Norway,Male,M60-64,10:33:18,744,693,5,01:10:41,779,699,7,04:56:27,375,370,3,04:15:52,1243,1106,15,00:5:00,346,298,3,00:5:17,1258,1090,23,FIN,08:43:13,98,
818,Sini Hartikainen,Finland,Female,F35-39,09:50:28,358,10,1,01:06:40,464,35,6,05:01:53,497,8,1,03:35:38,414,23,2,00:3:37,71,6,2,00:2:40,204,32,6,FIN,08:43:30,99,1
1423,Max Irle,Germany,Male,M30-34,08:43:41,34,34,13,00:59:51,138,126,26,04:33:52,67,67,21,03:01:36,32,31,13,00:3:47,93,84,17,00:4:36,978,853,142,FIN,08:43:41,100,
126,Jan Reichl,Denmark,Male,M55-59,10:04:18,487,465,10,01:19:49,1632,1416,80,04:54:41,342,337,10,03:42:10,528,492,12,00:5:13,414,361,14,00:2:25,132,112,5,FIN,08:43:44,101,
1058,Hannes Parteder,Austria,Male,M50-54,09:41:53,269,262,13,01:03:19,288,266,14,04:34:12,75,75,1,03:56:53,879,800,67,00:4:28,214,187,9,00:3:02,314,264,21,FIN,08:43:48,102,
1132,Friedrich / Fritz Haller,Switzerland,Male,M70-74,12:42:43,1874,1629,1,01:28:22,2106,1805,3,05:58:23,1762,1575,1,04:57:19,1884,1631,1,00:9:06,1609,1352,1,00:9:34,2143,1819,3,FIN,08:44:26,103,1
2470,Jacob Nilsson,Sweden,Male,M30-34,08:44:41,37,37,14,00:56:05,57,55,14,04:18:36,9,9,4,03:24:16,215,207,49,00:3:44,84,78,16,00:2:00,51,46,11,FIN,08:44:41,104,
107,Carl Palm-Henriksen,Denmark,Male,M18-24,09:01:35,83,83,9,01:01:27,188,173,26,04:29:31,46,46,10,03:24:20,219,211,21,00:4:16,173,152,24,00:2:02,55,50,10,FIN,08:45:13,105,
260,Riina Kuuselo,Finland,Female,F45-49,10:18:22,594,32,4,01:09:02,645,64,8,05:12:12,731,33,6,03:50:13,694,56,7,00:4:51,314,45,4,00:2:04,62,6,2,FIN,08:45:40,106,1
1119,Radek Zacal,Czechia,Male,M50-54,09:44:01,294,287,14,00:51:57,12,12,1,05:01:40,489,482,43,03:43:04,541,504,35,00:3:45,88,81,4,00:3:36,536,457,40,FIN,08:45:43,107,
349,Frederik Bang,Denmark,Male,M25-29,08:50:23,47,47,13,01:08:00,570,515,104,04:40:29,145,145,27,02:56:47,19,19,4,00:3:04,17,16,4,00:2:04,61,56,13,FIN,08:46:11,108,
153,Mateusz Zawadzki,Poland,Male,M25-29,08:50:24,48,48,14,01:04:38,357,332,66,04:30:02,51,51,16,03:08:41,65,64,16,00:4:33,237,204,41,00:2:30,155,130,26,FIN,08:46:12,109,
164,Ruta Juškeviciute,Lithuania,Female,F30-34,09:46:18,316,8,6,01:14:41,1175,126,37,05:10:21,692,27,10,03:12:54,95,3,3,00:6:31,831,116,28,00:1:50,37,4,1,FIN,08:46:19,110,1
693,Tobias Lendenmann,Switzerland,Male,M35-39,08:51:55,54,54,3,01:02:14,225,208,38,04:36:13,89,89,10,03:04:16,46,45,6,00:4:45,286,246,41,00:4:27,923,803,98,FIN,08:46:19,111,1
31,Petri Litmanen,Finland,Male,M60-64,10:37:08,789,730,6,01:19:13,1595,1387,22,05:05:43,581,565,8,04:00:19,942,854,8,00:6:53,948,813,14,00:5:00,1157,1004,18,FIN,08:46:23,112,
1255,Christian Helff,Germany,Male,M60-64,10:37:10,790,731,7,01:03:40,302,280,3,05:17:22,843,803,10,04:06:58,1076,974,11,00:5:38,551,480,7,00:3:31,497,423,5,FIN,08:46:25,113,
285,Joost Hagens,Netherlands,Male,M60-64,10:37:14,792,733,8,01:07:10,501,462,6,04:59:27,436,431,5,04:19:47,1336,1182,17,00:5:39,561,488,8,00:5:10,1218,1054,21,FIN,08:46:28,114,
114,Fredrik Kjøll,Norway,Male,M25-29,08:50:54,50,50,15,00:58:28,105,98,22,04:39:04,124,124,25,03:04:43,49,48,9,00:4:56,332,286,58,00:3:42,577,494,94,FIN,08:46:42,115,
2483,Kasper Ougaard,Denmark,Male,M35-39,08:52:18,55,55,4,01:00:30,156,142,23,04:39:42,129,129,19,03:03:54,43,42,5,00:5:07,380,330,50,00:3:05,333,281,40,FIN,08:46:42,116,1
1847,Jouni Mähönen,Finland,Male,M50-54,09:45:32,311,304,15,01:08:45,625,564,41,05:03:38,527,518,50,03:22:39,189,183,10,00:6:10,702,603,56,00:4:20,860,748,75,FIN,08:47:05,117,
2128,Joshua Gordon,United States,Male,M35-39,08:52:57,58,58,5,01:02:06,219,202,37,04:34:56,81,81,7,03:09:25,73,72,11,00:4:10,152,136,25,00:2:20,115,98,12,FIN,08:47:21,118,
1701,Kari Rauhanen,Finland,Male,M60-64,10:38:22,799,740,9,01:18:24,1526,1332,19,05:25:08,1031,963,16,03:44:31,571,531,2,00:7:11,1051,896,17,00:3:08,350,296,3,FIN,08:47:25,119,
2232,Sascha Schücker,Germany,Male,M35-39,08:53:03,59,59,6,00:57:00,75,71,8,04:48:30,252,251,45,03:03:06,35,34,4,00:2:36,2,2,1,00:1:50,36,33,4,FIN,08:47:27,120,
7,Laurent Lemonnier,France,Male,M40-44,09:04:56,91,91,11,01:04:08,320,298,30,04:36:35,97,97,15,03:18:00,141,136,16,00:4:08,144,129,14,00:2:05,67,59,8,FIN,08:47:39,121,
