Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
894,Rob Rees,Canada,Male,M55-59,11:21:41,178,154,6,00:44:37,304,260,12,06:05:09,318,286,10,04:21:44,157,127,6,00:6:18,227,171,7,00:3:53,86,70,5,FIN,09:50:48,95,
89,Scott Steiner,United States,Male,M45-49,10:28:32,72,69,12,00:46:28,495,402,66,05:29:50,78,76,16,04:04:04,92,83,13,00:5:00,86,70,14,00:3:10,39,31,7,FIN,09:50:53,96,
1385,Lindsey Halter,United States,Female,F45-49,11:35:10,217,30,3,00:46:58,548,106,14,06:16:59,417,53,4,04:21:08,154,28,3,00:5:03,93,20,3,00:5:03,185,40,2,FIN,09:50:57,97,1
311,Anja Orthaus,Germany,Female,F50-54,12:09:17,334,56,6,00:46:11,466,85,5,06:12:47,376,44,5,04:59:12,402,86,10,00:6:36,273,70,6,00:4:32,136,28,4,FIN,09:52:32,98,1
948,Helena Aleixo,United States,Female,F25-29,11:01:20,130,15,2,00:37:50,16,1,1,06:01:19,280,25,3,04:14:57,133,24,3,00:3:38,11,1,1,00:3:36,72,14,5,FIN,09:52:37,99,1
916,Kimberly Walter,Canada,Female,F30-34,11:01:03,128,14,4,00:44:21,282,42,5,05:49:26,193,16,2,04:15:22,134,25,6,00:5:59,183,46,7,00:5:55,278,63,8,FIN,09:53:25,100,1
66,Dean Ives,Canada,Female,M50-54,10:59:35,125,13,11,00:41:45,116,14,11,05:40:28,145,6,15,04:25:45,182,34,11,00:4:46,65,11,3,00:6:51,395,105,41,FIN,09:53:45,101,
68,Steve Mayberry,United States,Male,M60-64,11:58:43,301,252,9,00:50:08,862,673,35,05:44:44,163,154,4,05:11:59,479,378,13,00:7:05,350,261,5,00:4:47,158,125,1,FIN,09:53:48,102,
221,Brian Patterson,United States,Male,M45-49,10:31:58,80,76,13,00:42:23,144,127,13,05:38:27,127,123,27,04:04:23,93,84,14,00:4:11,26,25,4,00:2:35,12,10,1,FIN,09:54:06,103,
502,Margaret Ruggles,United States,Female,F50-54,12:11:32,344,58,7,00:43:49,230,33,2,06:04:26,307,30,3,05:10:57,470,99,14,00:6:45,299,76,9,00:5:36,239,51,7,FIN,09:54:22,104,1
125,Tyler Blackburn,United States,Male,M25-29,09:59:16,37,37,3,00:35:07,4,4,3,05:31:59,92,90,6,03:45:40,46,42,3,00:3:29,4,4,2,00:3:01,27,21,5,FIN,09:54:31,105,
339,Sten Kreisberg,Estonia,Male,M40-44,10:14:07,49,49,11,00:42:15,139,123,24,05:29:28,75,73,17,03:55:25,68,64,16,00:3:50,15,14,4,00:3:09,36,28,6,FIN,09:54:38,106,
65,william daley,United States,Male,M55-59,11:26:51,191,167,7,00:41:41,114,101,5,06:05:15,319,287,11,04:27:24,192,154,9,00:6:17,223,168,6,00:6:14,310,236,16,FIN,09:55:17,107,
1079,Joelle Teachey,United States,Female,F50-54,12:12:59,350,61,8,00:47:11,574,116,10,06:04:27,308,31,4,05:06:13,440,93,12,00:8:32,584,156,17,00:6:36,363,92,12,FIN,09:55:32,108,1
1260,Nick Hetro,United States,Male,M35-39,10:02:56,38,38,12,00:41:02,84,77,13,05:04:14,14,14,5,04:09:46,113,96,23,00:4:12,28,27,5,00:3:43,76,62,14,FIN,09:56:36,109,
77,Jason Halberstadt,United States,Male,M40-44,10:16:12,51,51,12,00:45:26,387,323,57,05:31:05,86,84,20,03:50:57,55,51,11,00:5:27,129,97,23,00:3:18,49,39,8,FIN,09:56:39,110,
132,Christopher Bannon,Canada,Male,M40-44,10:16:19,52,52,13,00:41:34,108,96,19,05:23:48,54,54,14,04:03:24,87,78,20,00:3:58,17,16,5,00:3:34,64,51,13,FIN,09:56:46,111,
82,Steve Edstein,Australia,Male,M55-59,11:29:06,201,174,8,00:40:56,79,73,3,06:07:48,333,299,14,04:25:05,177,144,8,00:8:59,650,475,32,00:6:18,326,247,18,FIN,09:57:14,112,
856,Juhi Shah,United States,Female,F25-29,11:07:05,140,16,3,00:51:07,949,216,23,06:03:03,297,27,4,04:01:37,84,9,1,00:6:40,285,73,9,00:4:37,143,29,7,FIN,09:57:46,113,1
144,Justin Linder,United States,Male,M35-39,10:05:31,39,39,13,00:45:44,419,348,63,05:31:43,89,87,21,03:36:04,30,29,11,00:6:38,282,211,41,00:5:20,214,170,35,FIN,09:59:09,114,
176,Ioan Guset,United States,Male,M45-49,10:37:54,86,81,14,00:48:13,676,534,85,05:43:08,156,149,33,03:53:32,62,58,8,00:6:30,257,191,33,00:6:31,353,266,41,FIN,09:59:41,115,
719,Stacy Ferguson,United States,Female,F35-39,11:17:01,171,23,3,00:49:39,826,179,17,05:55:35,237,21,3,04:21:18,155,29,3,00:6:20,232,57,10,00:4:09,102,21,1,FIN,10:00:14,116,1
88,Scott Walker,United Kingdom,Male,M50-54,11:07:17,141,125,12,00:39:50,47,44,1,05:42:20,152,145,18,04:32:38,219,178,13,00:6:56,325,241,35,00:5:33,233,183,20,FIN,10:00:41,117,
1157,Victoria Michal,United States,Female,F60-64,13:53:23,753,151,2,00:48:25,701,148,3,07:19:29,992,196,5,05:24:27,581,122,2,00:11:29,1029,278,8,00:9:32,773,217,5,FIN,10:01:32,118,1
1388,Logan Teal,United States,Male,M25-29,10:06:39,40,40,4,00:34:53,1,1,1,05:15:41,35,35,3,04:10:17,116,99,10,00:3:35,8,8,3,00:2:12,8,6,2,FIN,10:01:51,119,
173,Brett Klesitz,United States,Female,M40-44,10:21:39,61,2,14,00:49:07,772,166,99,05:40:11,143,5,29,03:40:25,40,3,9,00:5:26,126,31,22,00:6:30,349,86,49,FIN,10:01:56,120,
1057,Adam Lee,United States,Male,M35-39,10:08:20,43,43,14,00:49:09,778,611,103,05:22:08,48,48,15,03:48:32,50,46,16,00:4:55,78,65,12,00:3:36,71,58,11,FIN,10:01:56,121,
1244,Jason Weaver,United States,Male,M40-44,10:22:03,62,60,15,00:43:06,183,161,29,05:20:08,44,44,12,04:08:00,104,90,22,00:5:35,143,106,25,00:5:14,203,163,33,FIN,10:02:19,122,
74,Linden Ferguson,United States,Male,M45-49,10:41:04,90,84,15,00:39:34,38,35,6,05:33:26,103,100,20,04:20:21,151,124,17,00:3:53,16,15,2,00:3:51,83,67,13,FIN,10:02:40,123,
160,Arturo Alejandro Gonzalez Laguna,Mexico,Male,M35-39,10:09:27,44,44,15,00:44:54,335,286,54,05:36:35,120,116,27,03:39:14,36,35,14,00:5:26,125,95,19,00:3:18,48,38,7,FIN,10:03:03,124,
1102,John Busing,United States,Male,M40-44,10:23:08,64,62,16,00:40:20,63,57,10,05:40:01,141,137,27,03:51:33,56,52,12,00:6:16,219,166,36,00:4:59,178,141,27,FIN,10:03:22,125,
