Bib,Name,Country,gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Qualified
1624,David Lawrie,United Kingdom,Male,M60-64,12:23:34,308,269,3,01:19:49,710,594,9,06:14:16,213,188,4,04:25:43,419,355,5,00:15:08,1070,877,13,00:8:38,997,823,15,FIN,10:14:20,42,
126,Ben Carter,United Kingdom,Male,M30-34,10:14:21,21,17,6,01:00:03,33,26,5,05:16:24,7,6,2,03:45:34,73,59,20,00:8:28,66,48,12,00:3:51,101,78,18,FIN,10:14:21,43,
774,Helen Anthony,United Kingdom,Female,F45-49,12:05:06,231,34,1,01:16:28,518,91,5,06:38:42,480,54,1,03:54:16,121,21,1,00:10:38,277,52,3,00:5:02,258,46,3,FIN,10:16:24,44,1
693,Lewis Richards,United Kingdom,Male,M30-34,10:16:25,24,19,7,01:04:39,84,65,15,05:35:55,34,29,13,03:23:36,22,17,8,00:7:42,31,20,8,00:4:34,178,146,40,FIN,10:16:25,45,
1771,Timothy Swallow,United Kingdom,Male,M30-34,10:16:50,25,20,8,01:06:04,118,89,20,05:28:43,20,17,9,03:27:04,25,19,9,00:10:24,243,198,59,00:4:35,180,148,42,FIN,10:16:50,46,
933,Joel Davies,United Kingdom,Male,M25-29,10:23:14,28,23,5,01:09:00,207,167,24,05:37:47,37,32,3,03:25:07,23,18,4,00:8:07,51,38,7,00:3:13,48,37,4,FIN,10:18:18,47,
171,Rhys Palmer,United Kingdom,Male,M30-34,10:18:38,26,21,9,01:04:34,82,64,14,05:51:29,69,60,21,03:12:43,6,5,1,00:7:41,29,18,7,00:2:12,4,3,1,FIN,10:18:38,48,
108,Dougin Walker,United States,Male,M55-59,11:55:23,188,158,3,00:55:59,18,15,2,06:34:30,433,384,17,04:06:37,228,188,4,00:12:42,608,500,28,00:5:34,357,298,22,FIN,10:20:01,49,
133,Stuart Campbell,United Kingdom,Male,M55-59,11:55:37,189,159,4,01:15:03,452,374,18,06:01:10,117,103,2,04:25:46,420,356,10,00:7:55,41,30,1,00:5:44,392,328,24,FIN,10:20:13,50,
929,Jean-Paul Chevalier,Belgium,Male,M60-64,12:30:48,348,304,4,01:11:54,322,262,3,06:37:01,460,410,7,04:21:13,368,311,4,00:12:53,643,529,7,00:7:47,842,699,9,FIN,10:20:18,51,
176,Hugh Pascoe,United Kingdom,Male,M40-44,10:41:07,39,33,6,01:04:31,80,63,14,05:42:28,43,37,9,03:44:01,66,53,11,00:7:53,40,29,5,00:2:15,5,4,1,FIN,10:20:47,52,
131,Cassandre Kimberley,France,Female,F35-39,11:41:59,139,23,2,01:21:19,796,122,12,06:26:28,340,39,2,03:39:10,48,11,1,00:10:58,321,56,6,00:4:04,122,26,2,FIN,10:22:22,53,1
847,Sonia Valla,United Kingdom,Female,F40-44,11:55:01,187,30,2,01:16:03,497,86,4,06:18:50,252,28,2,04:02:47,200,35,2,00:11:46,447,76,5,00:5:35,361,60,6,FIN,10:22:33,54,1
978,Matthew Spooner,Switzerland,Male,M50-54,11:33:06,110,92,3,01:26:01,1060,893,100,06:00:15,111,97,6,03:50:42,94,78,3,00:11:44,441,366,26,00:4:23,156,125,4,FIN,10:23:55,55,
154,Eddie Hirst,United Kingdom,Female,M45-49,11:04:08,64,11,5,01:05:02,92,22,7,05:52:26,71,10,8,03:53:15,113,18,7,00:9:46,173,35,14,00:3:39,79,16,9,FIN,10:24:21,56,
334,Pete Cornwell,United Kingdom,Male,M55-59,12:00:23,207,175,5,01:11:20,299,242,12,06:23:42,309,274,14,04:10:53,270,223,8,00:9:53,185,149,6,00:4:34,176,144,8,FIN,10:24:21,57,
1199,Robert Drake,United Kingdom,Male,M35-39,10:31:05,34,28,7,01:02:11,52,40,14,05:56:19,85,73,19,03:21:54,17,12,1,00:7:51,38,27,9,00:2:50,19,12,5,FIN,10:24:27,58,
113,Steve Holloway,United Kingdom,Male,M35-39,10:31:15,35,29,8,01:07:18,151,118,29,05:37:54,38,33,11,03:28:15,27,21,4,00:9:40,160,131,37,00:8:07,910,751,165,FIN,10:24:37,59,
1435,Rich Brady,Ireland,Male,M45-49,11:05:06,65,54,6,01:02:00,48,37,2,05:57:31,97,85,15,03:54:50,126,104,8,00:7:33,23,13,1,00:3:12,47,36,7,FIN,10:25:15,60,
124,Mat Goddard,United Kingdom,Male,M45-49,11:05:51,66,55,7,01:18:50,649,544,76,05:50:01,62,54,7,03:44:37,69,56,5,00:9:16,136,108,11,00:3:06,42,32,6,FIN,10:25:57,61,
887,Aled Smith,United Kingdom,Male,M30-34,10:26:15,30,25,10,01:13:16,374,305,74,05:32:44,28,24,12,03:22:15,20,15,6,00:9:06,115,90,24,00:8:56,1044,862,171,FIN,10:26:15,62,
1359,Mark Evans,United Kingdom,Male,M50-54,11:37:10,123,103,4,01:30:04,1256,1048,122,05:53:34,77,66,3,03:58:56,168,137,7,00:11:00,326,269,16,00:3:36,72,58,2,FIN,10:27:35,63,
1699,Marc Bloomfield,United Kingdom,Male,M35-39,10:34:37,37,31,9,00:55:16,16,13,7,05:54:43,80,69,18,03:30:59,34,26,7,00:8:51,91,70,23,00:4:48,214,176,41,FIN,10:27:57,64,
1595,Simon Baldwin,United Kingdom,Male,M55-59,12:05:34,234,199,6,01:19:30,687,573,36,06:35:51,445,395,18,03:52:52,110,93,1,00:11:04,335,277,13,00:6:17,496,422,29,FIN,10:28:50,65,
609,Daniel Cope,United Kingdom,Male,M18-24,10:48:33,48,41,2,01:04:28,76,59,4,05:42:30,44,38,2,03:50:53,97,81,4,00:7:43,32,21,1,00:2:58,31,22,2,FIN,10:28:57,66,
867,Mark Clayton,United Kingdom,Male,M60-64,12:41:44,405,354,5,01:07:44,169,134,2,06:47:57,588,520,8,04:31:55,495,415,6,00:10:45,293,241,4,00:3:23,58,46,1,FIN,10:29:20,67,
853,Thomas Freitag,Germany,Male,M60-64,12:42:37,414,361,6,01:17:11,558,463,6,06:27:35,357,317,6,04:37:05,576,479,8,00:13:48,825,674,9,00:6:58,655,548,7,FIN,10:30:04,68,
157,Dale Thomas-Lambrick,United Kingdom,Male,M30-34,10:30:17,31,26,11,01:07:26,156,122,28,05:26:03,15,13,7,03:45:34,74,60,21,00:8:10,54,41,11,00:3:03,40,30,7,FIN,10:30:17,69,
345,Scott Malson,United Kingdom,Male,M30-34,10:30:20,32,27,12,01:21:44,821,697,141,05:25:32,13,12,6,03:29:47,30,24,10,00:8:38,74,56,16,00:4:39,193,159,44,FIN,10:30:20,70,
552,Tom Hellemans,Belgium,Male,M40-44,10:51:19,50,42,7,01:02:50,58,45,10,05:53:38,78,67,13,03:42:38,58,45,8,00:9:03,111,87,15,00:3:10,45,34,7,FIN,10:30:40,71,
104,Oliver Simon,United Kingdom,Male,M40-44,10:52:25,52,44,8,00:51:19,1,1,1,05:12:13,3,3,1,04:38:44,612,511,110,00:7:19,19,10,3,00:2:50,20,13,3,FIN,10:31:44,72,
1840,Charlotte Hunter,United Kingdom,Female,F30-34,11:45:27,152,24,3,01:12:28,342,63,7,06:22:27,291,34,2,03:55:53,134,25,4,00:9:59,199,39,5,00:4:41,196,36,4,FIN,10:33:16,73,1
419,Bernhard Rehle,Germany,Male,M60-64,12:48:20,446,388,7,01:22:14,849,721,11,06:16:53,233,207,5,04:48:07,712,596,10,00:12:58,658,536,8,00:8:07,909,750,11,FIN,10:34:47,74,
729,Ross Dunsmore,United Kingdom,Male,M30-34,10:34:58,38,32,13,00:58:21,27,22,3,05:46:25,52,44,15,03:38:53,46,36,15,00:6:46,4,2,1,00:4:33,173,141,39,FIN,10:34:58,75,
1599,James Anderson,United Kingdom,Male,M40-44,10:55:50,57,48,9,01:10:33,266,217,37,06:14:40,216,191,33,03:12:35,5,4,2,00:12:07,509,419,80,00:5:55,427,358,68,FIN,10:35:02,76,
170,John Hayden,Ireland,Male,M35-39,10:42:18,41,35,10,01:10:00,240,196,45,05:10:49,2,2,2,04:07:47,236,195,45,00:9:29,149,120,34,00:4:12,136,109,29,FIN,10:35:33,77,
753,Marcel Bossog,Germany,Male,M45-49,11:17:09,80,67,8,01:07:15,150,117,14,05:56:59,90,78,11,03:59:13,171,140,13,00:9:59,201,162,18,00:3:42,88,67,11,FIN,10:36:35,78,
186,Tristian Manning,United Kingdom,Male,M40-44,10:58:07,60,51,10,01:09:39,225,183,33,05:36:19,35,30,5,03:59:49,176,145,27,00:8:46,80,61,12,00:3:33,70,56,11,FIN,10:37:15,79,
111,John Levick,United Kingdom,Male,M55-59,12:15:50,270,234,7,01:14:11,409,334,16,06:18:09,246,219,10,04:27:10,447,379,11,00:11:35,414,350,17,00:4:44,207,169,10,FIN,10:37:44,80,
966,Neil Fulstow,United Kingdom,Male,M45-49,11:18:48,82,68,9,01:15:51,490,405,55,05:49:52,61,53,6,04:01:46,196,163,14,00:8:41,75,57,5,00:2:38,13,7,2,FIN,10:38:08,81,
1453,James Levannais,United Kingdom,Male,M40-44,10:59:41,61,52,11,01:05:43,110,81,20,05:56:50,89,77,15,03:42:50,61,48,9,00:9:41,165,132,25,00:4:36,185,152,28,FIN,10:38:46,82,
426,Gavin Jones,United Kingdom,Male,M45-49,11:19:38,84,70,10,01:04:52,89,68,6,06:09:10,175,155,29,03:49:43,88,72,6,00:11:52,466,387,53,00:4:00,115,91,13,FIN,10:38:55,83,
514,Sebastian Ludolfs,Germany,Male,M45-49,11:20:47,87,72,11,01:06:22,124,95,10,05:57:20,94,82,13,04:03:27,205,169,15,00:9:00,101,80,7,00:4:38,192,158,19,FIN,10:40:00,84,
1395,Paul Nieuwenhuizen,Netherlands,Male,M45-49,11:21:42,89,74,12,01:05:46,112,83,8,05:55:38,83,71,10,04:08:56,250,206,21,00:8:21,61,46,3,00:3:02,38,28,4,FIN,10:40:51,85,
1101,Richard Jellyman,United Kingdom,Male,M35-39,10:47:47,46,39,11,00:56:41,21,18,8,06:01:55,119,104,25,03:38:10,44,34,10,00:7:37,25,14,4,00:3:24,60,48,12,FIN,10:40:58,86,
620,Wanja Moritz,Germany,Male,M35-39,10:47:56,47,40,12,01:04:13,72,56,19,05:43:49,46,40,12,03:48:36,82,66,17,00:7:40,27,16,5,00:3:39,78,63,18,FIN,10:41:07,87,
659,Rhys Doyle,United Kingdom,Male,M30-34,10:41:54,40,34,14,01:09:26,215,175,39,05:48:24,53,45,16,03:30:14,32,25,11,00:8:45,78,59,17,00:5:05,262,215,59,FIN,10:41:54,88,
1482,Mireille Cook,United Kingdom,Female,F45-49,12:35:06,364,47,2,01:10:05,244,45,3,06:51:36,637,78,4,04:08:48,248,44,2,00:16:33,1318,237,18,00:8:03,897,156,12,FIN,10:41:54,89,1
288,Mark Deacon,United Kingdom,Male,M50-54,11:53:27,178,149,5,01:16:45,529,437,43,06:23:20,302,267,22,03:52:53,111,94,5,00:13:39,799,653,62,00:6:50,614,515,43,FIN,10:42:14,90,
1012,Ken Holder,United Kingdom,Male,M50-54,11:53:34,179,150,6,01:02:34,56,43,2,05:53:31,76,65,2,04:45:16,681,570,45,00:8:01,47,34,2,00:4:11,133,106,3,FIN,10:42:21,91,
1044,Naomi Davies,United Kingdom,Female,F25-29,11:57:32,198,31,3,01:07:02,141,32,3,06:46:42,575,64,3,03:47:29,76,15,3,00:12:02,495,86,8,00:4:17,148,29,3,FIN,10:42:58,92,1
622,Emma Wyatt-Haines,United Kingdom,Female,F35-39,12:05:18,232,35,3,01:09:27,216,41,4,06:41:00,503,55,3,03:57:14,152,27,4,00:11:00,328,58,7,00:6:36,574,88,9,FIN,10:43:03,93,1
1140,Alun Hanford,United Kingdom,Female,M35-39,10:50:09,49,8,13,01:02:28,55,13,15,06:04:51,138,16,27,03:30:20,33,8,6,00:8:49,88,21,21,00:3:42,87,21,20,FIN,10:43:19,94,
478,Kai Uwe Schlichting,Germany,Male,M60-64,12:59:50,514,445,8,01:12:37,348,284,4,06:05:11,141,125,2,05:26:58,1165,972,17,00:10:31,256,210,3,00:4:34,177,145,2,FIN,10:44:17,95,
863,Paul Coughlan,Ireland,Male,M45-49,11:26:38,98,82,13,01:14:22,420,345,48,05:59:17,105,91,17,03:58:00,160,131,11,00:10:56,316,262,31,00:4:03,121,96,14,FIN,10:45:30,96,
1431,Neil Palmer,United Kingdom,Male,M45-49,11:26:53,99,83,14,01:08:42,197,157,21,05:57:25,96,84,14,04:06:17,224,184,19,00:10:35,263,214,23,00:3:54,109,85,12,FIN,10:45:44,97,
919,Josef Bäurle,Germany,Male,M60-64,13:01:48,528,454,9,01:32:32,1355,1130,22,06:50:52,630,554,11,04:20:48,363,306,3,00:12:03,501,414,5,00:5:33,352,293,5,FIN,10:45:55,98,
860,Adam Jones,United Kingdom,Male,M30-34,10:45:59,44,37,15,01:03:58,68,53,10,05:50:30,64,56,20,03:36:50,42,32,14,00:9:53,186,150,44,00:4:48,215,177,47,FIN,10:45:59,99,
175,Lukas Odstrcil,Czechia,Male,M30-34,10:46:27,45,38,16,01:11:23,301,244,60,05:28:37,18,16,8,03:53:10,112,95,33,00:9:56,191,153,46,00:3:21,56,44,10,FIN,10:46:27,100,
569,Matthew Pemberton,United Kingdom,Male,M50-54,11:59:42,204,172,7,01:05:28,106,80,9,06:26:21,337,299,27,04:11:30,273,226,12,00:11:28,394,331,23,00:4:55,235,193,9,FIN,10:47:52,101,
1293,Rob Sparks,United Kingdom,Male,M55-59,12:27:59,332,290,8,01:08:33,193,153,6,06:17:20,236,210,8,04:44:43,674,564,18,00:10:03,214,174,7,00:7:19,739,614,40,FIN,10:48:16,102,
371,Nick Burdett,United Kingdom,Male,M50-54,12:00:46,211,179,8,00:58:04,26,21,1,06:21:39,277,245,16,04:24:36,400,340,21,00:10:58,323,267,15,00:5:30,338,280,18,FIN,10:48:50,103,
335,Chris Bowen,Canada,Male,M35-39,10:56:39,58,49,14,01:28:38,1190,996,190,05:49:13,58,50,15,03:27:05,26,20,3,00:8:47,85,65,19,00:2:56,29,20,8,FIN,10:49:45,104,
619,Maxi Thomas,United Kingdom,Male,M55-59,12:29:59,344,300,9,01:05:05,96,73,3,06:22:14,290,257,13,04:45:04,678,568,19,00:9:44,169,135,5,00:7:52,864,716,45,FIN,10:50:00,105,
1660,Julian Hynam,United Kingdom,Male,M50-54,12:02:52,219,187,9,01:20:01,722,605,60,06:02:56,127,112,7,04:22:06,375,318,18,00:11:22,380,317,21,00:6:27,531,450,34,FIN,10:50:43,106,
150,Rachel Young,United Kingdom,Female,F30-34,12:04:55,229,33,4,01:17:29,574,98,14,06:38:26,477,53,4,03:55:29,132,24,3,00:9:51,178,36,4,00:3:41,81,17,3,FIN,10:50:45,107,1
525,Stephan Walser,Switzerland,Male,M35-39,10:58:05,59,50,15,01:08:02,181,142,36,05:36:51,36,31,10,04:01:04,192,159,36,00:7:40,28,17,6,00:4:29,168,137,35,FIN,10:51:10,108,
174,Steve Jones,United Kingdom,Male,M55-59,12:31:29,353,309,10,01:25:28,1026,865,57,06:21:54,282,249,12,04:28:11,456,384,12,00:10:36,269,219,10,00:5:20,306,253,14,FIN,10:51:18,109,
583,Sandra Hall,United Kingdom,Female,F60-64,15:03:05,1213,193,1,01:18:48,646,105,1,08:09:55,1526,247,1,05:13:59,1017,168,1,00:13:44,815,149,1,00:6:39,581,91,1,FIN,10:51:50,110,1
315,Andrew Rees,United Kingdom,Male,M55-59,12:32:18,357,312,11,01:33:46,1399,1163,79,06:25:44,326,289,15,04:08:31,244,202,7,00:18:47,1598,1303,88,00:5:31,344,285,20,FIN,10:52:01,111,
1050,Wes Knipe,United Kingdom,Male,M45-49,11:34:30,112,93,15,01:12:23,339,277,37,05:58:13,99,87,16,04:09:50,261,216,23,00:10:38,273,223,24,00:3:26,61,49,8,FIN,10:52:53,112,
1636,James Easson,United Kingdom,Male,M40-44,11:14:33,74,62,12,01:20:00,721,604,117,05:57:22,95,83,16,03:43:13,64,51,10,00:10:40,284,232,41,00:3:18,53,41,9,FIN,10:53:10,113,
1055,Daniel Evans,United Kingdom,Male,M18-24,11:13:36,73,61,3,01:11:11,293,237,15,06:05:21,147,131,6,03:43:02,63,50,2,00:9:58,198,160,7,00:4:05,125,98,6,FIN,10:53:15,114,
1955,Matthew Wilson,United Kingdom,Male,M50-54,12:06:13,235,200,10,01:38:49,1547,1276,163,06:16:22,228,203,12,03:51:30,102,86,4,00:12:27,568,466,35,00:7:05,680,563,51,FIN,10:53:44,115,
331,John Taylor,United Kingdom,Male,M65-69,14:25:47,999,856,2,01:22:39,873,741,2,07:12:39,930,811,2,05:22:29,1119,933,4,00:17:58,1518,1241,5,00:10:02,1196,990,4,FIN,10:53:50,116,
105,David Brown,United Kingdom,Male,M50-54,12:06:33,239,204,11,01:14:24,421,346,33,06:25:47,327,290,25,04:15:15,306,255,14,00:7:51,37,26,1,00:3:17,51,39,1,FIN,10:54:02,117,
1418,Adam Morgan,United Kingdom,Male,M30-34,10:54:35,56,47,17,01:14:00,404,329,81,05:49:40,59,51,18,03:35:29,38,29,13,00:10:36,268,218,64,00:4:50,218,180,49,FIN,10:54:35,118,
508,Bruce Willerton,United Kingdom,Male,M65-69,14:27:18,1014,868,3,01:25:04,1002,846,3,07:23:51,1058,918,3,05:16:36,1043,871,3,00:14:55,1026,842,2,00:6:51,620,521,2,FIN,10:54:59,119,
109,Stephen Pepper,Ireland,Male,M45-49,11:37:05,122,102,16,01:17:19,563,468,63,06:19:46,256,227,39,03:42:28,57,44,3,00:11:48,451,375,49,00:5:45,395,330,42,FIN,10:55:19,120,
1544,Rob Wakefield,United Kingdom,Male,M18-24,11:15:54,76,63,4,01:02:11,53,41,3,06:00:53,115,101,4,03:55:09,127,105,5,00:12:08,512,421,20,00:5:33,353,294,12,FIN,10:55:29,121,
